,loss,mae,mse,rmse
0,4.925485031983167,4.925485134124756,152.6136016845703,10.375361442565918
1,4.167684691198393,4.167685031890869,135.39064025878906,9.42797565460205
2,3.938833331691306,3.938833236694336,129.98777770996094,8.977058410644531
3,3.7858720419144922,3.785872220993042,126.0950698852539,8.788736343383789
4,3.671412656759713,3.671412706375122,122.24452209472656,8.60598087310791
5,3.576124765830617,3.576124429702759,118.94576263427734,8.661688804626465
6,3.5079077994254533,3.5079081058502197,117.22142028808594,8.3230562210083
7,3.4366890981909175,3.4366893768310547,114.57395935058594,8.521714210510254
8,3.3752882487898264,3.375288486480713,112.5621109008789,8.178483963012695
9,3.3190101567701285,3.319010019302368,110.97505950927734,8.097460746765137
10,3.2686415174428154,3.268641233444214,109.40757751464844,7.990481376647949
11,3.2203268733590873,3.2203266620635986,108.35001373291016,8.120771408081055
12,3.1751131229474727,3.17511248588562,107.21145629882812,7.929765224456787
13,3.1395338507127284,3.139533519744873,105.67576599121094,7.71448278427124
14,3.1079864906153323,3.107985258102417,105.15630340576172,7.83528995513916
15,3.0731711213649575,3.0731709003448486,104.02999877929688,7.775699615478516
16,3.041840405032849,3.0418405532836914,103.04768371582031,7.617498397827148
17,3.0113900060394365,3.0113894939422607,102.32930755615234,7.6913347244262695
18,2.985417858278844,2.9854185581207275,101.54802703857422,7.64894962310791
19,2.958576472035788,2.9585750102996826,100.38349914550781,7.580697536468506
20,2.9357310159092607,2.9357306957244873,99.9607925415039,7.479671955108643
21,2.917472107495108,2.9174728393554688,99.4875717163086,7.489428997039795
22,2.8932982961689593,2.893298625946045,98.781005859375,7.5821123123168945
23,2.870751123317206,2.870750904083252,97.92703247070312,7.4223504066467285
24,2.854304979432304,2.8543055057525635,97.6227798461914,7.380575656890869
25,2.8328716845544144,2.8328707218170166,97.00199127197266,7.4036126136779785
26,2.815926869820543,2.815927028656006,96.60379028320312,7.395492076873779
27,2.795360675331755,2.795361042022705,95.91667938232422,7.352612495422363
28,2.779410928851624,2.7794113159179688,95.37484741210938,7.066108703613281
29,2.7656082731902134,2.7656075954437256,94.91056060791016,7.165593147277832
30,2.7449845944207727,2.7449846267700195,94.19778442382812,7.266111850738525
31,2.730930601650814,2.730930805206299,94.0999526977539,7.148796558380127
32,2.71744127536852,2.7174413204193115,93.48956298828125,7.083672523498535
33,2.703536828270763,2.7035372257232666,93.25005340576172,6.964516639709473
34,2.6900317571007055,2.6900320053100586,92.47730255126953,7.0286545753479
35,2.678844318339616,2.6788434982299805,92.14408111572266,7.221308708190918
36,2.666226628750199,2.666226387023926,91.94511413574219,7.0181450843811035
37,2.6507495090646565,2.650750160217285,91.3966064453125,7.0135650634765625
38,2.640388473157216,2.6403894424438477,91.27446746826172,7.019715309143066
39,2.6279875421100662,2.627987861633301,90.49236297607422,6.990046977996826
40,2.6187017454820523,2.618701934814453,90.2755355834961,6.976332187652588
41,2.60957658853171,2.6095762252807617,89.93724822998047,6.7436442375183105
42,2.5962313040512117,2.596231460571289,89.87268829345703,6.979258060455322
43,2.5827218555451497,2.5827221870422363,89.35423278808594,6.785586833953857
44,2.57503142704842,2.5750317573547363,88.86033630371094,6.886030673980713
45,2.5648186233940717,2.5648183822631836,88.79381561279297,6.624253749847412
46,2.5569156775463964,2.5569162368774414,88.19184112548828,6.882277965545654
47,2.5434118659461906,2.5434114933013916,87.8380355834961,6.823171138763428
48,2.5309320314478265,2.5309321880340576,87.61502075195312,6.790308952331543
49,2.5241516501736827,2.524151563644409,87.34138488769531,6.723285675048828
