,loss,mae,mse
0,182.22897926336904,6.456934928894043,182.22897338867188
1,135.1127508539006,4.615722179412842,135.1127471923828
2,120.85533011411901,4.451949596405029,120.85533142089844
3,113.77090408887206,4.503141403198242,113.7708969116211
4,108.10262801646526,4.424314975738525,108.10261535644531
5,103.35392782622776,4.339874267578125,103.35393524169922
6,99.29434384113863,4.2862467765808105,99.29435729980469
7,95.93934604303556,4.240902423858643,95.9393539428711
8,93.1887146815868,4.194912910461426,93.188720703125
9,90.45196788695934,4.148903846740723,90.45194244384766
10,88.11748230394582,4.087778091430664,88.11747741699219
11,86.15233816106179,4.049396991729736,86.15232849121094
12,84.23522275229037,3.9846370220184326,84.23522186279297
13,82.56758387271667,3.9812629222869873,82.56758117675781
14,80.91053056571663,3.9159350395202637,80.91053009033203
15,79.45442746504956,3.96152400970459,79.45442199707031
16,78.01670845008498,3.8629562854766846,78.0167007446289
17,76.65173308455162,3.8715479373931885,76.65174102783203
18,75.11371871369329,3.788564920425415,75.11371612548828
19,73.81369836110548,3.8301095962524414,73.8136978149414
20,72.40859405804922,3.695030927658081,72.40858459472656
21,71.32086788878418,3.712106227874756,71.32086181640625
22,70.1895829451378,3.6840410232543945,70.18959045410156
23,69.08531469917139,3.618910312652588,69.08531188964844
24,68.08438729196664,3.594730854034424,68.08438110351562
25,66.91444615385467,3.603109359741211,66.9144515991211
26,65.91469835541777,3.5618271827697754,65.91470336914062
27,65.27832487381518,3.458197832107544,65.27832794189453
28,64.31727829972517,3.505903720855713,64.31726837158203
29,63.4150140002242,3.4945569038391113,63.41501235961914
30,62.65195298254309,3.483567953109741,62.651954650878906
31,61.70222923307332,3.4437999725341797,61.70222473144531
32,60.85194200585998,3.3632805347442627,60.85193634033203
33,60.00798812700883,3.4050753116607666,60.00798416137695
34,59.311639028320485,3.3449320793151855,59.311641693115234
35,58.63490674027575,3.3664896488189697,58.634910583496094
36,57.977600941463905,3.2826149463653564,57.977603912353516
37,57.26875017700153,3.320781946182251,57.26874542236328
38,56.725175121093976,3.249396562576294,56.72517395019531
39,56.06546442266384,3.2953507900238037,56.065460205078125
40,55.45734842026277,3.2362592220306396,55.45735168457031
41,54.853586641119904,3.2405712604522705,54.85358428955078
42,54.081943754673134,3.2310171127319336,54.081947326660156
