,2014/15,2015/16,2016/17,2017/18
MAE,2.1241002082824707,1.9358491897583008,1.3352807760238647,4.621380805969238
RMSE,2.920807361602783,2.837707281112671,1.7921030521392822,8.599420547485352
R,0.9587312441924185,0.9436872461927095,0.9473552673342348,0.9206087524639409
