,2014/15,2015/16,2016/17,2017/18
MAE,1.671667978205404,2.1993172401324825,1.3607313188636965,2.900573557956773
RMSE,2.5507281032037845,3.0681624493404835,1.6298576550532844,4.475048201541388
R,0.9440632503388637,0.9237501626231563,0.953848769356665,0.9840120444170074
Lag,-2.0,18.0,-18.0,9.0
