,loss,mae,mse,rmse
0,54608.28468227365,5.101217746734619,137.51922607421875,10.58619213104248
1,51504.56826881488,4.128105640411377,112.32425689697266,9.27485179901123
2,49352.41757587226,3.788952112197876,98.92214965820312,8.759965896606445
3,47828.795081819495,3.5872113704681396,88.6626205444336,8.356592178344727
4,46405.38289179643,3.153289556503296,75.58135986328125,7.766500949859619
5,45345.67977851067,3.1841516494750977,76.69229888916016,7.728095531463623
6,44275.5983951485,3.066603660583496,69.9182357788086,7.3646626472473145
7,43699.737288242504,3.02290415763855,69.77301025390625,7.080420017242432
8,42749.85991565744,2.869157314300537,63.3276252746582,6.913309574127197
9,41868.029836180795,2.8006742000579834,64.21221923828125,6.86473274230957
10,41441.056145472896,2.7237844467163086,60.41817855834961,6.8253679275512695
11,41009.270713487604,2.6456120014190674,51.178123474121094,6.385127067565918
12,40408.14634245242,2.583402156829834,47.277530670166016,6.044207572937012
13,39829.819230284025,2.5327725410461426,51.62030792236328,6.054771900177002
14,39229.95862889273,2.479241132736206,51.705055236816406,6.0141921043396
15,38689.51551506632,2.4607150554656982,45.53232955932617,5.918274879455566
16,38503.84777609573,2.469076633453369,43.13844680786133,5.743723392486572
17,38143.23324142157,2.3609659671783447,40.772125244140625,5.401287078857422
18,37930.73134821944,2.3409392833709717,36.2373161315918,5.329010009765625
19,37092.00839010236,2.298776388168335,35.22877502441406,5.161457061767578
20,36770.857895400804,2.2301266193389893,33.40339279174805,5.001459121704102
21,36902.17087388264,2.2292637825012207,32.9245491027832,4.939660549163818
22,36523.01780384948,2.1663904190063477,32.514381408691406,4.893798828125
23,36177.882805291236,2.172682285308838,28.921323776245117,4.781837463378906
24,35577.638310085065,2.1546874046325684,29.887136459350586,4.741649627685547
