,2014/15,2015/16,2016/17,2017/18
MAE,1.6855303449303554,1.502062582686216,1.853473928957756,3.530888790609927
RMSE,2.8914510894050744,2.414288617760369,2.891691034562896,7.011260560629135
R,0.9111384959819356,0.9464792598462441,0.9203071248309053,0.9635718566102836
