,2014/15,2015/16,2016/17,2017/18
MAE,0.36861663891152757,0.23928180142994657,0.9873322309426033,0.4855754348081301
RMSE,0.6736930123179985,0.34669636694047556,1.1995635052839317,0.8238221157469031
R,0.8712809132911524,0.901677144034197,0.8501594318091787,0.9334824066715623
Lag,18.0,15.0,17.0,-2.0
