,2014/15,2015/16,2016/17,2017/18
MAE,1.3953039029454453,1.4361132800370298,1.4366299274559178,2.643275131227565
RMSE,2.241029652276416,2.1674456180120263,2.369600564486194,4.686651762501239
R,0.9553945482013487,0.9456682467241319,0.9251515737029321,0.9762437700718049
Lag,-8.0,5.0,-21.0,1.0
