,loss,mae,mse,rmse
0,6.349169199792183,6.3491692543029785,178.7301788330078,13.08430004119873
1,4.904511685641307,4.904511451721191,139.39903259277344,11.743574142456055
2,4.817806674690543,4.817807197570801,134.86563110351562,11.367467880249023
3,4.633617096285973,4.633617877960205,130.7468719482422,10.97823715209961
4,4.54682057652701,4.546820640563965,129.4871826171875,10.931389808654785
5,4.527519998751523,4.527520656585693,127.65254974365234,11.151866912841797
6,4.383488543951816,4.383488655090332,126.50743865966797,11.23660659790039
7,4.361537283453904,4.361537456512451,121.82108306884766,10.70089054107666
8,4.036680882567174,4.036680221557617,112.22149658203125,10.056172370910645
9,3.878362317990251,3.8783621788024902,104.68836212158203,9.976478576660156
10,3.700998461868337,3.700998067855835,95.79983520507812,9.190442085266113
11,3.5986256657641684,3.598625659942627,85.36551666259766,8.897003173828125
12,3.5689135407501795,3.568913459777832,82.1966323852539,8.661491394042969
13,3.3965687426292934,3.396569013595581,75.51648712158203,8.217774391174316
14,3.265142706734491,3.2651426792144775,73.89981842041016,8.159625053405762
15,3.086417392673556,3.0864171981811523,65.40757751464844,7.743573188781738
16,2.9919061745443565,2.991905927658081,61.23459243774414,7.636007785797119
17,2.956082751033838,2.956083059310913,59.53868865966797,7.644221782684326
18,2.942332993733896,2.9423329830169678,59.89211654663086,7.342164516448975
19,2.8347186280143646,2.834718704223633,56.86556625366211,7.264281272888184
20,2.80998490811982,2.8099849224090576,54.562347412109375,7.084721565246582
21,2.6316964703050756,2.6316964626312256,52.37113571166992,7.112277984619141
22,2.5141381312422166,2.5141382217407227,46.63667678833008,6.726501941680908
23,2.446963924282002,2.4469637870788574,43.88702392578125,6.170043468475342
24,2.405335422890565,2.4053354263305664,43.045616149902344,6.095283031463623
25,2.389339137289024,2.3893394470214844,41.970272064208984,6.051257133483887
26,2.378629799291376,2.3786301612854004,41.054725646972656,6.07538366317749
27,2.3117316735042186,2.3117315769195557,39.07736587524414,6.269276142120361
28,2.2136341953912666,2.2136340141296387,33.77964401245117,5.589609146118164
29,2.215445754266076,2.2154459953308105,36.02508544921875,5.52937650680542
30,2.1994218177985934,2.1994218826293945,33.492244720458984,5.486404895782471
31,2.167337640805726,2.1673378944396973,35.000057220458984,5.484966278076172
32,2.171455414525412,2.1714556217193604,33.53571701049805,5.5797271728515625
33,2.1171968528353813,2.117197036743164,31.813005447387695,5.36127233505249
34,2.100999030897541,2.100998878479004,31.594629287719727,5.330025672912598
35,2.0830242088711617,2.083024024963379,30.68496322631836,5.237261772155762
36,2.002364130845742,2.002364158630371,31.225467681884766,5.451130390167236
37,2.0663891854746623,2.0663890838623047,31.16349220275879,5.2828369140625
38,1.9855180350313175,1.985517978668213,27.153514862060547,5.09452486038208
39,1.9669054710904712,1.9669052362442017,27.677841186523438,4.90665864944458
40,1.9307556133820665,1.9307557344436646,26.867223739624023,4.957005023956299
41,1.9413507180526175,1.9413508176803589,26.158361434936523,4.73751163482666
42,1.9227361028122982,1.9227361679077148,25.136938095092773,5.031479835510254
43,1.8985007095019375,1.8985004425048828,26.944122314453125,4.817164421081543
44,1.913389691237472,1.913389801979065,26.442720413208008,4.980027675628662
45,1.8677021984784108,1.8677020072937012,23.763853073120117,4.611904144287109
46,1.844836184637131,1.8448361158370972,22.737897872924805,4.552831172943115
47,1.8043338117271364,1.8043339252471924,21.782350540161133,4.414389610290527
48,1.8282433913629936,1.8282430171966553,22.751657485961914,4.563049793243408
49,1.7769398995562478,1.776939868927002,21.02183723449707,4.276412010192871
