,2014/15,2015/16,2016/17,2017/18
MAE,1.7362855925153917,2.460904377153635,1.9205967220654516,3.405242196957179
RMSE,2.5521743001346917,3.5907497995564968,2.398280964723326,6.011114735843434
R,0.9425273136486033,0.8990695437929255,0.932927176743428,0.9716706719277401
