,2014/15,2015/16,2016/17,2017/18
MAE,1.956422309232486,2.430277854203634,1.1822772222177198,3.332412623342937
RMSE,2.78987857006769,3.724607027115538,1.456374363588716,5.9976397930397916
R,0.9351997348031603,0.9208393313373209,0.9698773037841631,0.9819197353818973
Lag,-3.0,17.0,-18.0,9.0
