,2014/15_0,2015/16_0,2016/17_0,2017/18_0,2014/15_1,2015/16_1,2016/17_1,2017/18_1,2014/15_2,2015/16_2,2016/17_2,2017/18_2,2014/15_3,2015/16_3,2016/17_3,2017/18_3,2014/15_4,2015/16_4,2016/17_4,2017/18_4,2014/15_5,2015/16_5,2016/17_5,2017/18_5,2014/15_6,2015/16_6,2016/17_6,2017/18_6,2014/15_7,2015/16_7,2016/17_7,2017/18_7,2014/15_8,2015/16_8,2016/17_8,2017/18_8,2014/15_9,2015/16_9,2016/17_9,2017/18_9
MAE,2.5735905170440674,2.84063458442688,1.905763030052185,5.138398170471191,2.438516855239868,2.269702911376953,2.29975962638855,5.8122029304504395,3.4009344577789307,2.568671226501465,1.9619181156158447,4.896839618682861,2.7860894203186035,2.5496909618377686,2.278329372406006,4.862670421600342,2.8229243755340576,2.5346853733062744,2.0622997283935547,4.844810962677002,2.3673629760742188,2.719978094100952,1.9234071969985962,4.600106716156006,2.525575637817383,2.3276939392089844,1.849239468574524,4.205367565155029,2.3738343715667725,2.3144266605377197,2.231675148010254,5.949861526489258,2.461143732070923,2.3172919750213623,1.9817076921463013,4.624806880950928,2.363882064819336,2.4765419960021973,2.660447597503662,4.988100528717041
RMSE,3.8647897243499756,3.9176859855651855,2.483168601989746,9.50309944152832,3.375135898590088,3.3624656200408936,3.1847996711730957,10.097102165222168,4.728333473205566,3.89863920211792,2.813847541809082,8.79201602935791,4.065321445465088,3.795513153076172,3.314875841140747,8.599701881408691,3.732064962387085,3.651064395904541,3.030017614364624,9.072012901306152,3.2377419471740723,3.6893866062164307,2.8350634574890137,8.545369148254395,3.792062282562256,3.4331247806549072,2.7972660064697266,7.849239349365234,3.455821990966797,3.4801928997039795,3.197476387023926,10.951126098632812,3.7793924808502197,3.3749773502349854,2.8249900341033936,8.386994361877441,3.159303665161133,3.791510581970215,3.9468300342559814,8.621610641479492
R,0.810821282599748,0.85181846084966,0.8942424513340819,0.9422757271228481,0.8508296869458142,0.8773616340737037,0.8512220114203791,0.8625245208156269,0.7929983893062451,0.8319027722271938,0.8781622447038152,0.9403993908401195,0.8113707133459859,0.8491764928294596,0.8831101367286847,0.942662009903594,0.811141150686149,0.8561504369783959,0.9026022899054849,0.9358845852827805,0.8520269177907648,0.8539473479059524,0.857296336046013,0.9492234843299736,0.799393149337234,0.8682871462829701,0.8957809105725011,0.9315951160857372,0.8425470022322784,0.8796696274233031,0.8672384150254415,0.9086831536348337,0.8218936253458516,0.8696308448562945,0.8882004602768591,0.9554531872309617,0.8612598102030549,0.8513966705621184,0.8207727667271864,0.9247003478656594
