,2014/15,2015/16,2016/17,2017/18
MAE,0.5975351871229062,0.26991678875075803,0.2829813248533678,1.2976157334820178
RMSE,0.9222661566521363,0.4281555765848799,0.40203017711716305,2.0735262091425497
R,0.8375228162811952,0.881308582281605,0.9493575611103372,0.6248927845302149
