,loss,mae,mse
0,131.40642776324376,8.707690238952637,254.37477111816406
1,131.51260295301427,8.762182235717773,254.595947265625
2,129.77483888480648,8.62186336517334,250.1266632080078
3,126.89805661031,8.333014488220215,245.180419921875
4,122.85829203818528,7.91924524307251,236.9793701171875
5,113.36827501495446,7.315494537353516,218.70826721191406
6,117.4291249081175,7.526137351989746,226.55398559570312
7,110.80792167548155,7.164656639099121,212.339111328125
8,93.97183562546978,6.422529220581055,179.19955444335938
9,96.68026324958483,6.820560455322266,184.5475616455078
10,107.62374982395154,6.862608909606934,206.7486114501953
11,87.35128357367002,6.112944602966309,166.60777282714844
12,77.09539649412197,5.705770969390869,145.8753662109375
13,82.4890136059216,5.748447895050049,156.7469024658203
14,91.35348040117603,6.140218734741211,174.7968292236328
15,73.73263471367257,5.5958380699157715,139.56503295898438
16,78.53725844851685,5.935722827911377,150.07852172851562
17,80.09115524857307,5.8834052085876465,151.78977966308594
18,71.90161969007332,5.585252285003662,135.4251708984375
19,72.74411646029434,5.617884159088135,136.92835998535156
20,66.71959721493698,5.10060977935791,125.07746124267578
21,75.50616092805548,5.488502502441406,143.2733154296875
22,60.62431914072487,4.989629745483398,113.47618865966797
23,57.8032723238675,5.061069011688232,108.0158920288086
24,63.23069879190905,4.858759880065918,118.81342315673828
25,53.71787698433038,4.93328332901001,98.8860855102539
26,46.52495428617076,4.466934680938721,85.38312530517578
27,40.63749519399965,4.308643817901611,73.19963073730469
28,45.021792754231875,4.575281143188477,82.04802703857422
29,47.07545539971375,4.3363776206970215,86.29159545898438
30,47.77985236040418,4.5169677734375,88.03971862792969
31,39.756010009610165,4.075102806091309,71.84868621826172
32,49.21212496025837,4.701602935791016,90.22564697265625
33,40.88198797656416,4.2038750648498535,73.93951416015625
34,36.53588698417473,4.092466831207275,64.65060424804688
35,53.21285012372668,4.777680397033691,98.05925750732422
36,40.490235153485614,4.25783109664917,73.03174591064453
37,40.32364060489363,4.127468585968018,72.97445678710938
38,38.595132728239825,4.266124725341797,69.98174285888672
39,35.55889516054903,3.913241147994995,63.369144439697266
40,35.637737049221734,3.9487602710723877,63.65690612792969
41,28.777789821077107,3.7951300144195557,50.20393371582031
42,30.989253177507383,3.7965991497039795,54.32858657836914
43,41.63021563099799,4.421393394470215,75.39896392822266
44,34.739540882116486,4.0906877517700195,61.7564582824707
45,44.36066727551386,4.394217491149902,81.02688598632812
