,2014/15,2015/16,2016/17,2017/18
MAE,3.113934772119072,3.8234424166808454,2.0985632509225605,6.161237911318918
RMSE,3.8128668630504934,5.501865781863337,2.543873686306942,9.963653013472461
R,0.8276004281023854,0.6942827782945616,0.892134225466553,0.789809642425203
