,2014/15_0,2015/16_0,2016/17_0,2017/18_0,2014/15_1,2015/16_1,2016/17_1,2017/18_1,2014/15_2,2015/16_2,2016/17_2,2017/18_2,2014/15_3,2015/16_3,2016/17_3,2017/18_3,2014/15_4,2015/16_4,2016/17_4,2017/18_4,2014/15_5,2015/16_5,2016/17_5,2017/18_5,2014/15_6,2015/16_6,2016/17_6,2017/18_6,2014/15_7,2015/16_7,2016/17_7,2017/18_7,2014/15_8,2015/16_8,2016/17_8,2017/18_8,2014/15_9,2015/16_9,2016/17_9,2017/18_9,2014/15_10,2015/16_10,2016/17_10,2017/18_10,2014/15_11,2015/16_11,2016/17_11,2017/18_11,2014/15_12,2015/16_12,2016/17_12,2017/18_12,2014/15_13,2015/16_13,2016/17_13,2017/18_13,2014/15_14,2015/16_14,2016/17_14,2017/18_14,2014/15_15,2015/16_15,2016/17_15,2017/18_15,2014/15_16,2015/16_16,2016/17_16,2017/18_16,2014/15_17,2015/16_17,2016/17_17,2017/18_17,2014/15_18,2015/16_18,2016/17_18,2017/18_18,2014/15_19,2015/16_19,2016/17_19,2017/18_19,2014/15_20,2015/16_20,2016/17_20,2017/18_20,2014/15_21,2015/16_21,2016/17_21,2017/18_21,2014/15_22,2015/16_22,2016/17_22,2017/18_22,2014/15_23,2015/16_23,2016/17_23,2017/18_23,2014/15_24,2015/16_24,2016/17_24,2017/18_24
MAE,1.581099769481141,2.3668018519825065,1.7301327569696534,3.2870444161661085,1.6834777776725562,2.3640154541301968,1.7308372753773718,3.3493443581522615,1.5739623343438842,2.351690412080221,1.8421501950671455,3.2622740487524213,1.616753593796784,2.3411819849672666,1.8116223229439967,3.2718099187502614,1.63806266595951,2.3646835190568734,1.8020554260350925,3.248801485416672,1.6398949534493856,2.364447600314823,1.8380679056704543,3.287671565293981,1.7163236424498047,2.378899091226503,1.839900926174023,3.3533388032161957,1.633528283986176,2.384339339504716,1.8595060800789105,3.2912364862814427,1.6385728095147032,2.35532807085123,1.7497902493504942,3.30262458820782,1.6614277478498725,2.396254930292462,1.75388443547875,3.324683597177618,1.6365971618087272,2.3534883761920415,1.835372693748904,3.3202244028264825,1.6486945422349966,2.331124328028476,1.8588737091292113,3.3341001305605906,1.7185106506227166,2.3780004824029843,1.8229905460297917,3.28415314844136,1.6981473813012589,2.4002729671951712,1.7174176840472664,3.33085924942848,1.6203189512970237,2.345796541370329,1.9345463428303677,3.39023314263367,1.6352651647564551,2.361242069533635,1.8554613562114934,3.333775838114639,1.6185122518978023,2.353738120080882,1.786912919898763,3.3546602218968538,1.7327826953929804,2.345210056263422,1.7354226953196266,3.4089606537418193,1.6639004800541026,2.3768993621315984,1.9062787893394735,3.3203561339725067,1.7097447213798846,2.3551620943315377,1.8544851353659972,3.2967815634496382,1.633537718138514,2.3713798319705965,1.7283418993997408,3.315113197250669,1.645651006990685,2.348165448038859,1.9107202179905227,3.330998001212356,1.6121481351110385,2.3747181835334854,1.7475612179332385,3.3700370091333953,1.7240553570053965,2.3826293336148696,1.86384392376427,3.350960732831819,1.6797967942722294,2.3557205628408853,1.857650125782577,3.389475999422519
RMSE,2.3552181600297444,3.4294526914944363,2.1718406351287136,5.7877241048657115,2.5070668333642723,3.433557942697324,2.1702547195561253,5.955517151195281,2.340643375270954,3.396068577016774,2.2986286832554557,5.772124907662111,2.403101112352716,3.365774613872284,2.2652174194505226,5.742439900312108,2.4367768895936783,3.419907156945862,2.246309959722938,5.747353781961002,2.438894162532988,3.427482472335943,2.2888136262403718,5.803431986848535,2.553777343188485,3.479948479265167,2.2960261851975243,5.956004541156444,2.4352929382733546,3.4823897127427905,2.3140973314978224,5.819580234423095,2.4376588055873083,3.4054328896290027,2.1880627563789514,5.8607792634109055,2.473845621521392,3.508480703653964,2.198085896935955,5.912587439419941,2.439959021306369,3.4037968237915783,2.3010889650545416,5.897919963922974,2.4541988174809224,3.3118963726850765,2.3200767557499815,5.929948779502056,2.562045275255297,3.4734416367149223,2.2781376403771705,5.841373481901686,2.5268328577345054,3.52562520031378,2.155633120986545,5.903395976025145,2.41262886375857,3.3754730122037993,2.4137446427057694,6.033183264477316,2.4415201203458943,3.42960212082393,2.309558668444454,5.928041476006271,2.410105150180937,3.396036125641192,2.2391475587054153,5.985780813051456,2.5782514330430195,3.3810673553515884,2.174892205136565,6.079443919000706,2.4784545905725124,3.468780734409197,2.3817684797780885,5.906897294419537,2.5477444203779043,3.411339106527902,2.302534573000933,5.845739844101978,2.428531715878772,3.4429279708380607,2.1756250885816324,5.865040869436526,2.462521307695025,3.3999724594582252,2.386467348352742,5.933496934091482,2.4084569196183225,3.4536618243816384,2.1809428099816768,6.023610777732013,2.568125298261088,3.4672523641939064,2.3279651100064513,5.9864259926716965,2.505505947750803,3.392286845234642,2.320743576208556,6.053443626927962
R,0.9454833893761226,0.9053752178609992,0.9319075580399824,0.9729948861404806,0.9463696010529964,0.9062335745136072,0.9320023833941725,0.9731717153044835,0.9458558686225914,0.9061734243426515,0.9321704195252447,0.9727352580086842,0.9467848576738029,0.9064170729257606,0.9326995986706448,0.9731380554280602,0.9468792268306854,0.9047091817530297,0.9323007171416924,0.9726349169381916,0.9463026348798833,0.9059971911160534,0.9324641160969407,0.9729608475105482,0.9455807773501106,0.9059524498250666,0.9331809592617987,0.9729860621860078,0.9459651131248576,0.9057706044955117,0.9319239900547821,0.9723128613832559,0.945420968090121,0.9056901696750599,0.9319107555134006,0.9731664122799583,0.944545141655474,0.905210860056294,0.9322015817754283,0.9728484878882344,0.945284455060538,0.9049839238591666,0.9305698839404289,0.9731556553020783,0.9456279935521787,0.9056942868260475,0.9309856812562818,0.9730411307901481,0.9453280147674136,0.9059822268547618,0.9315442644221671,0.9729134862548584,0.9449421881793046,0.9062115380786863,0.9316822617900964,0.9731901110340059,0.9461590409911758,0.9055397946329193,0.9338047864046517,0.9731722859525864,0.9445355051380133,0.9051388299086752,0.9317690436060644,0.9728071276597497,0.945853770928729,0.9056754927874788,0.930747722820712,0.9730441057009465,0.9459975031440688,0.9063770301493013,0.9313234401420158,0.9731823296984787,0.9465202921615868,0.9055333094642362,0.9325936809426455,0.9727732598865029,0.9455376820134508,0.9060662447255976,0.9331273926519181,0.9727244576694795,0.9455258850663594,0.9056074379115615,0.9307038568180058,0.9727510615290388,0.944806143193171,0.9060577100796814,0.9332865689670716,0.9728177117618697,0.9455479313754604,0.9051455076406341,0.9341033364312276,0.9729121291633144,0.9452320574574544,0.9051974525972071,0.9313942262729562,0.973335683403191,0.9456874570344117,0.9055578915644028,0.9322815773771829,0.9730362815977219
