,2014/15_0,2015/16_0,2016/17_0,2017/18_0,2014/15_1,2015/16_1,2016/17_1,2017/18_1,2014/15_2,2015/16_2,2016/17_2,2017/18_2,2014/15_3,2015/16_3,2016/17_3,2017/18_3
MAE,1.7264344728834222,2.4942597432774782,1.5549487427569284,3.5044774974776054,1.7177070262666037,2.4857872777897296,1.6161237357406937,3.5685841956004793,1.7061783208154437,2.472702275082603,1.346816699002482,3.4971382542770044,1.701580517490675,2.472809435274715,1.4217474510058388,3.4511454695950685
RMSE,2.6571432943175073,3.793909747699416,1.9112145448449274,6.35552013986393,2.563794039454382,3.7545624295780256,1.9779063314882295,6.507878706906981,2.4856415107235144,3.7222620296647455,1.6893791250529346,6.354897159743454,2.4825085144130115,3.723177038243615,1.7786926220172947,6.229761557229893
R,0.9384746793016268,0.8994124282072697,0.9498013353100871,0.9763043880608862,0.9376476053274658,0.898707398949106,0.9501746709219061,0.9760898212541812,0.9381701136977372,0.8983630132347968,0.9479671478226898,0.9760061147005954,0.937604730811704,0.8991405815099999,0.9488657069330041,0.9760218670635856
