,2014/15,2015/16,2016/17,2017/18
MAE,1.5262950244606135,2.119265940001981,1.2587748257695457,2.625336555803436
RMSE,2.3444480224631525,2.966697403997634,1.5533371942865581,4.3346423532110085
R,0.9483995138913922,0.9272796309989754,0.9543410466458313,0.9870380899797033
Lag,-8.0,18.0,-20.0,8.0
