,loss,mae,mse,rmse,pearson,val_loss,val_mae,val_mse,val_rmse,val_pearson
0,22.85961931826438,22.85962677001953,85277.6796875,69.4083480834961,0.4784713089466095,7.712952222562816,7.712953567504883,89.13395690917969,7.834206581115723,0.1349596381187439
1,4.350016817065897,4.350016117095947,137.3750762939453,8.857800483703613,0.6755019426345825,2.498563803548682,2.498563766479492,12.573046684265137,2.656831741333008,0.21700526773929596
2,3.536630400743148,3.536630153656006,100.11275482177734,7.354182243347168,0.8080829977989197,4.414851470842754,4.414851665496826,44.26713943481445,4.47207498550415,0.28272196650505066
3,3.121934358457575,3.121933698654175,85.11766052246094,6.496245384216309,0.848422110080719,2.467012260058155,2.467012405395508,15.878293991088867,2.5933475494384766,0.2856026887893677
4,2.806270879670841,2.8062703609466553,74.90113067626953,5.858392715454102,0.8922392129898071,2.5297008391929,2.529700756072998,13.05088996887207,2.665902853012085,0.2847173511981964
5,2.4966004731884737,2.4966001510620117,69.72712707519531,5.266025066375732,0.9115558862686157,2.4813156163855776,2.481316089630127,11.809825897216797,2.6264913082122803,0.2665401101112366
6,2.441019271856343,2.4410200119018555,56.541316986083984,5.118624687194824,0.9282153248786926,1.9569093634412713,1.9569092988967896,9.978097915649414,2.1094377040863037,0.2757273316383362
7,2.1135255251118052,2.113525390625,37.722007751464844,4.417839527130127,0.9393455982208252,2.748759871517142,2.7487597465515137,21.362037658691406,2.8869526386260986,0.18383310735225677
8,1.9838781911665753,1.9838777780532837,31.912839889526367,3.96744704246521,0.9477576017379761,2.243807676107916,2.243807792663574,14.919500350952148,2.387316942214966,0.18164792656898499
9,1.8488119123645732,1.8488118648529053,31.40142822265625,3.7771012783050537,0.953292965888977,2.005210758317007,2.0052106380462646,11.235310554504395,2.171933650970459,0.15241757035255432
10,1.6810026207285858,1.681003212928772,22.68667984008789,3.384535551071167,0.962364137172699,1.9111304176996833,1.911130666732788,9.01120662689209,2.0857629776000977,0.163813978433609
11,1.585357865458755,1.5853592157363892,22.004135131835938,3.200897455215454,0.9688562750816345,2.1647609808265345,2.1647605895996094,13.245503425598145,2.307741641998291,0.0677284523844719
12,1.4290518195570228,1.4290523529052734,16.148855209350586,2.814008951187134,0.976639986038208,2.8428880173866062,2.842888116836548,15.856409072875977,3.067958354949951,0.18895553052425385
