,2014/15,2015/16,2016/17,2017/18
MAE,1.581099769481141,2.3668018519825065,1.7301327569696534,3.2870444161661085
RMSE,2.3552181600297444,3.4294526914944363,2.1718406351287136,5.7877241048657115
R,0.9454833893761226,0.9053752178609992,0.9319075580399824,0.9729948861404806
