,2014/15,2015/16,2016/17,2017/18
MAE,2.9577961416509497,3.6086103265853,2.2942034048727145,5.036988759320246
RMSE,4.365794913058917,5.477021872070892,2.896825915607069,9.173822431070134
R,0.7124508713895151,0.6221052072401115,0.8683098462704412,0.8120463169958935
Lag,-57.0,-128.0,-6.0,23.0
