,2014/15,2015/16,2016/17,2017/18
MAE,2.3084048020913492,2.859565560973239,3.003994262514311,4.199876324021329
RMSE,3.5712783743488288,4.5149683750483955,4.0136326496112265,7.605132467987002
R,0.8824896417409751,0.8920100267701141,0.8749252198912523,0.9254728229966993
Lag,9.0,26.0,-11.0,16.0
