,2014/15,2015/16,2016/17,2017/18
MAE,1.7577604334665204,2.4706328800488144,1.8272568136967902,3.4747107652996125
RMSE,2.6166322628385332,3.573541312709463,2.320287150135321,6.042652871840079
R,0.9364238599588338,0.8980872971428553,0.9248206228905949,0.9711652820962673
