,loss,mae,mse
0,268.1902062468192,8.828120231628418,256.45648193359375
1,267.81555818591306,8.838942527770996,255.94407653808594
2,263.8209228916056,8.725607872009277,252.421875
3,237.2480172595701,7.954639911651611,231.79005432128906
4,139.37954891637065,5.7258124351501465,157.54046630859375
5,134.25052114135138,6.059678077697754,164.81533813476562
6,135.38585219305216,6.540910720825195,172.53598022460938
7,124.53783003832683,6.0963826179504395,158.23281860351562
8,103.965275998541,5.973667621612549,147.40670776367188
9,108.61761670231856,6.200649738311768,172.2904510498047
10,91.4690631284652,6.041250705718994,140.2530517578125
11,98.00521790521239,6.480788707733154,157.26699829101562
12,102.1283143971871,6.1713433265686035,168.8408966064453
13,80.56983006975834,6.169166088104248,144.98805236816406
14,70.80762263218831,5.286940574645996,137.9442138671875
15,69.43234545656766,5.542815685272217,132.85459899902344
16,75.98134123215377,5.970962047576904,159.3877410888672
17,64.40636203273574,5.567644119262695,129.50027465820312
18,54.34928899460569,5.361622333526611,124.01476287841797
19,64.09485036055591,6.2605133056640625,152.75234985351562
20,51.50379763064689,5.385289192199707,137.41082763671875
21,52.277549758962955,5.7995500564575195,149.6673583984375
22,42.69429274568149,5.285636901855469,105.93460845947266
23,36.90214953315078,5.392789840698242,124.64083099365234
24,42.68156661822421,5.808995723724365,133.95103454589844
25,39.20475165510516,5.038910388946533,119.64046478271484
26,35.5842028420882,5.147728443145752,103.14163970947266
27,36.4501052419504,5.859552383422852,195.5052032470703
28,32.6117054390738,5.391433238983154,136.0968017578125
29,36.123292284638985,5.791988849639893,150.11825561523438
30,25.262147111118338,5.260529518127441,128.01565551757812
31,28.52680723414667,5.532708644866943,134.60069274902344
32,29.336571651316234,5.867210865020752,166.61500549316406
33,28.26841042916986,5.817554473876953,177.34561157226562
34,26.74545613730826,5.5214362144470215,140.33840942382812
35,28.679187956030038,5.760181903839111,183.70046997070312
36,27.25656527595485,5.445316791534424,155.30938720703125
37,25.735337044508892,5.918581962585449,188.86624145507812
38,19.17596788220878,5.678709506988525,192.30917358398438
39,21.16748818765271,5.509854316711426,189.64205932617188
40,19.68379396978592,5.237370014190674,163.48794555664062
41,19.163889565486972,5.131082057952881,161.0678253173828
42,18.026330640486044,5.277500629425049,145.65049743652344
43,21.38698475829758,5.529330253601074,142.38282775878906
44,17.625159427611024,5.118467807769775,123.55977630615234
45,15.983203455709168,5.386699676513672,137.5789031982422
46,15.718627174167803,5.640786647796631,186.01858520507812
47,21.53655966949816,6.7345805168151855,211.2037353515625
48,14.200734134955551,4.922471523284912,111.6963119506836
49,14.962684403749556,5.754298210144043,205.81790161132812
50,19.5141652826543,9.732660293579102,889.2264404296875
51,16.18927304690986,8.6790189743042,702.5372314453125
52,17.117431644747086,7.780655860900879,466.8440856933594
53,13.522659730454881,6.570700645446777,553.2728271484375
54,12.188334386707199,8.197806358337402,951.9359130859375
55,17.919650789468736,12.740192413330078,1657.125
56,13.616912419871808,11.778958320617676,1755.2457275390625
57,19.307438298337583,13.975709915161133,1093.4373779296875
58,15.417021605953018,12.125115394592285,840.400634765625
59,15.560938990900052,10.258172988891602,829.396728515625
60,16.81820765495595,7.897368431091309,387.677978515625
61,16.505880510707666,8.451957702636719,345.28643798828125
62,13.500038899548004,8.288750648498535,324.52679443359375
63,13.673247291115045,8.24853229522705,275.5618591308594
64,11.02798223627979,7.16478967666626,215.31324768066406
65,13.389715073983881,6.732309341430664,214.6044464111328
66,13.18731346907679,8.552730560302734,410.83697509765625
67,10.925824390881296,7.049039840698242,368.7574768066406
68,10.538422900462232,7.899048805236816,575.0757446289062
69,9.068871625009308,6.297722816467285,291.1884460449219
70,9.564728124747493,7.897923946380615,428.32012939453125
71,10.80877131361695,8.341801643371582,411.4474792480469
72,10.109901516553096,9.031434059143066,654.465576171875
73,11.202761027355848,7.6145830154418945,469.8004455566406
74,9.849384011365485,6.681606292724609,271.52215576171875
75,13.218601864552417,7.802071571350098,359.2914733886719
76,11.002526792930798,6.660463809967041,255.95245361328125
77,11.58236131450209,7.156617641448975,336.66339111328125
78,9.586468329728477,5.615849018096924,212.80105590820312
79,10.42082481466719,6.269120693206787,286.76031494140625
80,9.305002407440252,6.867010593414307,356.1778259277344
81,8.806615513539233,6.177727222442627,260.9198303222656
82,8.029178312583705,5.834970474243164,214.3170928955078
83,12.476107152460091,7.721110820770264,403.4286193847656
84,8.964069357769251,5.892043113708496,280.93426513671875
85,10.135373064749547,6.307595252990723,259.6832580566406
86,9.464602363812551,6.75560188293457,308.31060791015625
87,6.822817828339462,4.877460479736328,137.1561737060547
88,9.330016901405479,6.440305233001709,217.79434204101562
89,8.043485846406114,6.431156635284424,304.55584716796875
90,10.397756608925913,11.992949485778809,807.7742309570312
91,7.223305977800445,7.122581958770752,396.79534912109375
92,7.8880632847464724,8.75218391418457,829.8949584960938
93,7.912728937660775,9.92824649810791,676.4783935546875
94,8.213255043124004,10.293822288513184,722.5997924804688
95,7.4372477724287895,9.495615005493164,885.612060546875
96,8.211204229073967,8.153254508972168,487.650390625
97,7.581830886529898,8.270248413085938,551.3243408203125
98,8.975580350746892,8.153339385986328,435.8631286621094
99,7.281706561641805,8.120798110961914,430.84942626953125
100,9.608416738978283,9.916897773742676,752.4295043945312
101,7.247331618968261,9.157881736755371,660.963134765625
102,7.4085566887851115,8.098215103149414,446.0289001464844
103,7.113809442475977,7.371236801147461,366.9644470214844
104,8.33785444014085,8.63864517211914,556.46630859375
105,8.33873215469544,8.715182304382324,490.6968994140625
106,7.366512476128169,8.461636543273926,538.41357421875
107,7.525418661376068,7.653047561645508,330.3935546875
108,6.780267453995999,8.434203147888184,416.2762145996094
109,7.218180601079363,6.707035064697266,351.1412353515625
110,6.986795658901835,6.57547664642334,242.01785278320312
111,6.798966177675083,6.4911909103393555,202.98728942871094
112,6.651849906140546,6.602581024169922,269.88836669921875
113,7.321531347596892,7.051266670227051,368.4804992675781
114,6.96431825278018,7.201388359069824,320.6388244628906
115,6.94456305773253,6.505636692047119,261.69647216796875
116,7.794709081670391,8.851627349853516,395.7198181152344
117,7.987638023908803,17.402843475341797,1450.1239013671875
118,7.4003726138344295,13.256253242492676,2256.432373046875
119,6.165657833425599,7.500921249389648,408.9248352050781
120,6.390875396775625,7.7669243812561035,472.6160583496094
121,6.2591457690821635,10.093613624572754,1023.2384033203125
122,6.23116289829538,7.0310258865356445,405.6808776855469
123,8.13663925466511,11.662813186645508,1133.564697265625
124,6.857243628441533,8.624341011047363,686.0149536132812
125,7.038017937782997,7.543087005615234,344.9479064941406
126,7.6792524343068385,8.030561447143555,403.41180419921875
127,6.481351218793303,9.349777221679688,615.7747802734375
128,5.742336481211545,7.981567859649658,411.6219177246094
129,6.673050801376385,7.719522953033447,447.4727478027344
130,6.901366474378915,9.547446250915527,711.0822143554688
131,6.093879350801793,8.022412300109863,462.1481018066406
132,5.591283030920685,5.967475891113281,289.07684326171875
133,6.796784423022552,8.737081527709961,540.7855224609375
134,6.122295583681988,7.49171257019043,371.5156555175781
135,6.758710608875432,8.405624389648438,531.0919799804688
136,6.101425832198998,7.505723476409912,337.594970703125
137,6.667083799121335,8.084650993347168,416.5375061035156
138,6.758148341460079,8.803776741027832,508.1114807128906
139,6.040748654489496,6.698633670806885,351.07470703125
140,5.323128933007057,5.714511871337891,226.74964904785156
141,6.19144119720247,6.82935094833374,324.1229248046875
142,5.505126874510909,6.312549591064453,243.3173828125
143,5.1880971589696445,5.397169589996338,206.9378204345703
144,5.4106480348769,6.221865653991699,231.39291381835938
145,5.924925800016096,7.000460147857666,236.31463623046875
146,5.658065569183642,5.729583740234375,168.78126525878906
147,5.616804109380804,6.684648513793945,275.7248229980469
148,6.424041418574334,6.462856292724609,251.46438598632812
149,5.422730708792092,5.8815226554870605,190.17164611816406
150,6.3561663779258435,6.865638256072998,287.61846923828125
151,5.81824003262592,6.667191505432129,252.5112762451172
152,5.352410772988442,6.331749439239502,277.5181884765625
153,5.906147035561656,6.18390417098999,230.06219482421875
154,5.805695980851685,5.206319332122803,163.82286071777344
155,5.300074045729512,5.132284164428711,141.9028778076172
156,5.533648215903659,6.555787563323975,284.1605529785156
157,5.029561899885347,5.326725959777832,164.96804809570312
158,5.369450493483089,5.430844783782959,163.4669647216797
159,5.165445433460882,5.298548221588135,152.0785675048828
160,5.528047018854955,5.136096477508545,154.3506622314453
161,5.3828040607625525,4.833046913146973,137.2705841064453
162,4.854486334430615,4.56845235824585,116.79400634765625
163,5.6381101826158115,5.87709379196167,200.1822509765625
164,5.404423077263262,5.362249374389648,162.8745574951172
165,5.351424577906751,5.68330192565918,164.30941772460938
166,5.545898175453028,5.352384567260742,152.39657592773438
167,4.824603188070996,4.666474342346191,142.0927734375
168,5.255898951453609,5.112900733947754,151.264892578125
169,5.012194073616115,4.895614147186279,125.88299560546875
170,5.1216059088817385,4.699976921081543,117.54248046875
171,5.536009219812368,5.120120525360107,143.64230346679688
172,5.402049723875747,5.337989330291748,148.6864013671875
173,5.99525229950752,6.074211597442627,194.5522918701172
174,5.249120015941972,5.564542293548584,191.70335388183594
175,5.342524390413497,5.278794765472412,139.87033081054688
176,4.967851654840642,5.121565341949463,155.94175720214844
177,4.961711015551132,4.834399223327637,139.8331298828125
178,5.098922437412866,5.1072258949279785,146.63560485839844
179,4.525334017554269,3.9313387870788574,93.57292175292969
180,5.393942542192413,4.487702369689941,111.45368957519531
181,4.98777254270381,4.653278350830078,140.6351776123047
182,5.824042176272847,5.375489711761475,221.07936096191406
