,2014/15,2015/16,2016/17,2017/18
MAE,1.9374463450059851,2.0033606602536813,2.5608599769349385,3.8029957372766883
RMSE,3.3712349294020605,3.146312389473114,3.7647180557293987,7.604155582586753
R,0.8959830965423374,0.9339977739748404,0.7967262435774822,0.9437056295641996
