,loss,mae,mse,rmse
0,0.5704348871383425,0.5704349875450134,0.8601008057594299,0.8920637965202332
1,0.44810070992203593,0.4481006860733032,0.5704441070556641,0.7469093203544617
2,0.43573515033639426,0.4357350766658783,0.5199787616729736,0.7159489989280701
3,0.426337276431791,0.4263373017311096,0.5063255429267883,0.7018886208534241
4,0.4189897395472763,0.4189896881580353,0.47844624519348145,0.6817921996116638
5,0.3916151355088376,0.3916151225566864,0.43408796191215515,0.6529847979545593
6,0.3919329865512276,0.39193302392959595,0.42754462361335754,0.646926760673523
7,0.3826926426560271,0.3826926052570343,0.4093446433544159,0.6319026947021484
8,0.38648893459170475,0.3864888846874237,0.4040248990058899,0.6271485686302185
9,0.3723986649526994,0.37239861488342285,0.38335078954696655,0.6142334938049316
10,0.3667036680682995,0.366703599691391,0.37348657846450806,0.60333651304245
11,0.35572491512304083,0.35572484135627747,0.3460260033607483,0.5834929943084717
12,0.36865926600107546,0.36865922808647156,0.3615974485874176,0.5967161059379578
13,0.3477117894430061,0.3477117717266083,0.33194825053215027,0.5716007947921753
14,0.3568908278848611,0.35689082741737366,0.3376453220844269,0.5736928582191467
15,0.35187721973609487,0.3518771529197693,0.3316974639892578,0.5702859163284302
16,0.3510516905179623,0.3510517179965973,0.32728859782218933,0.5621935129165649
17,0.34654764539230243,0.34654760360717773,0.31949764490127563,0.5601435899734497
18,0.334831812692486,0.3348318338394165,0.30351823568344116,0.543594479560852
19,0.3386685333518696,0.3386685252189636,0.3057548403739929,0.5444592833518982
20,0.34409808227072675,0.3440980911254883,0.3048083484172821,0.5447115898132324
21,0.3338195828555502,0.33381956815719604,0.2943178415298462,0.537176251411438
22,0.33222066608129763,0.3322206735610962,0.2894299626350403,0.5302464962005615
23,0.3323111663227675,0.33231112360954285,0.28841614723205566,0.5277336239814758
24,0.32355465542486384,0.3235546052455902,0.2837214171886444,0.5257519483566284
25,0.3190768919464076,0.31907692551612854,0.2693847715854645,0.5129775404930115
26,0.3219318309457244,0.3219318389892578,0.27113810181617737,0.5136406421661377
27,0.3176596208633436,0.3176596462726593,0.2624949812889099,0.5072121024131775
28,0.32243619720003597,0.3224361538887024,0.2655879855155945,0.5094618797302246
29,0.31979366919023633,0.3197937309741974,0.26444822549819946,0.5067408084869385
30,0.30374505580365313,0.30374500155448914,0.24589917063713074,0.49123841524124146
31,0.3253712507817709,0.32537126541137695,0.27062493562698364,0.5067257285118103
32,0.31371416647541484,0.3137141764163971,0.25602075457572937,0.4988507032394409
33,0.3120932539029105,0.31209319829940796,0.254361629486084,0.496227890253067
34,0.30469849579199515,0.30469846725463867,0.24373161792755127,0.48517316579818726
35,0.3010585565880508,0.3010585904121399,0.23684290051460266,0.4805513322353363
36,0.31424872963898737,0.3142487108707428,0.24718503654003143,0.48830723762512207
37,0.30554771498962807,0.30554771423339844,0.24017088115215302,0.4836505949497223
38,0.30440384604664134,0.3044038414955139,0.23893660306930542,0.4832702577114105
39,0.30192382522657807,0.30192387104034424,0.2361895889043808,0.4792429506778717
40,0.3007419015640756,0.300741970539093,0.23176982998847961,0.47548720240592957
41,0.3064364930337688,0.30643653869628906,0.23495584726333618,0.4782017469406128
42,0.29714321285795586,0.29714322090148926,0.22901302576065063,0.46974608302116394
43,0.2964387242150554,0.29643872380256653,0.2271731197834015,0.4703845679759979
44,0.2981735586535697,0.29817354679107666,0.2274688482284546,0.47204825282096863
45,0.286459373386261,0.28645938634872437,0.21417336165905,0.455836683511734
46,0.3059446582607194,0.3059447109699249,0.2304101288318634,0.46943962574005127
47,0.2893781191818717,0.2893781363964081,0.21506525576114655,0.4554182291030884
48,0.2958857711348704,0.29588577151298523,0.22248950600624084,0.4633878469467163
49,0.2920653083676423,0.2920653223991394,0.21817129850387573,0.45940178632736206
50,0.28489443673188297,0.2848944067955017,0.21043714880943298,0.44768375158309937
51,0.2926797366472264,0.2926798164844513,0.21582844853401184,0.45663589239120483
52,0.2837428730801865,0.28374284505844116,0.20763030648231506,0.4524664580821991
53,0.2891992943165899,0.2891993522644043,0.2063201665878296,0.4511667788028717
54,0.28123424142220993,0.2812342047691345,0.20096153020858765,0.44038906693458557
55,0.2934850817526913,0.2934850752353668,0.2188820093870163,0.4611380994319916
56,0.2868678736026724,0.2868678867816925,0.20812341570854187,0.44840312004089355
57,0.2872109818829797,0.28721103072166443,0.20488736033439636,0.4464970827102661
58,0.2842012698778232,0.2842012345790863,0.19895866513252258,0.4392683207988739
59,0.2780281702333668,0.2780281603336334,0.1937960535287857,0.43566077947616577
60,0.27721970733749274,0.2772197127342224,0.19918325543403625,0.4343273639678955
61,0.2795494593001017,0.2795494496822357,0.19360534846782684,0.43083813786506653
62,0.2816460790724903,0.28164607286453247,0.19758310914039612,0.4377574324607849
63,0.27900959479492565,0.2790095806121826,0.19322942197322845,0.43440625071525574
64,0.27797008308022353,0.2779701054096222,0.19313402473926544,0.4361187219619751
65,0.2745301579246609,0.27453017234802246,0.18827468156814575,0.42710763216018677
66,0.2737237297299274,0.2737237215042114,0.1925162523984909,0.43324077129364014
67,0.27968394342453284,0.2796839475631714,0.1946207582950592,0.4352206587791443
68,0.27270796535474345,0.272707998752594,0.18591654300689697,0.42484337091445923
69,0.28054603945287726,0.28054603934288025,0.19443202018737793,0.43528473377227783
70,0.2725925919643873,0.27259254455566406,0.18354587256908417,0.4231990575790405
71,0.2719749490970009,0.27197495102882385,0.18176871538162231,0.42071110010147095
72,0.26953836279000654,0.26953834295272827,0.1843065768480301,0.4230479896068573
73,0.2674463553137158,0.267446368932724,0.1799549013376236,0.4158768057823181
74,0.2710310955361099,0.27103108167648315,0.18139010667800903,0.4167075455188751
75,0.27016148652447414,0.2701614797115326,0.1803799420595169,0.4188852906227112
76,0.2785306387878482,0.27853062748908997,0.1896502822637558,0.4269387125968933
77,0.26752066647305206,0.2675206661224365,0.1814785599708557,0.4189767837524414
78,0.2747995082826075,0.27479949593544006,0.18247902393341064,0.4225592315196991
79,0.2743237829950854,0.27432379126548767,0.18213599920272827,0.4220404624938965
80,0.2708862282069359,0.27088624238967896,0.18258802592754364,0.4204431474208832
81,0.25917732062155535,0.2591773271560669,0.17083092033863068,0.4061119854450226
82,0.2696184658880465,0.2696184813976288,0.1816481649875641,0.42020270228385925
83,0.2697249962728054,0.2697250247001648,0.17854619026184082,0.41805192828178406
84,0.27288977724114366,0.27288979291915894,0.17743109166622162,0.41459256410598755
85,0.2635267878623707,0.2635268270969391,0.1708316057920456,0.4064035713672638
86,0.26841767579832704,0.2684176564216614,0.17574256658554077,0.4107779860496521
87,0.26942591240593033,0.2694258987903595,0.17497947812080383,0.4132704734802246
88,0.26756420217995824,0.26756414771080017,0.17348112165927887,0.4111238121986389
89,0.26340423522317286,0.2634042501449585,0.17073208093643188,0.40500468015670776
90,0.270231887474742,0.27023184299468994,0.1772710680961609,0.4175333082675934
91,0.26434241930643715,0.26434236764907837,0.16946905851364136,0.4070507884025574
92,0.26284428971036494,0.2628443241119385,0.16459062695503235,0.4008656442165375
93,0.2617706392669348,0.261770635843277,0.16615374386310577,0.4037948548793793
94,0.26666112258910035,0.266661137342453,0.17278912663459778,0.41036170721054077
95,0.2623547203813045,0.2623547315597534,0.16907931864261627,0.403681218624115
96,0.2620811687415034,0.26208117604255676,0.16653460264205933,0.4018538296222687
97,0.2529431042649204,0.25294309854507446,0.156375452876091,0.3883225619792938
98,0.2633565971526858,0.26335659623146057,0.16586019098758698,0.40297502279281616
99,0.2638465620792173,0.26384657621383667,0.16611886024475098,0.40327274799346924
