,loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
0,168.13366014422292,6.230432987213135,168.13368225097656,11.581836700439453,37.25663925719588,4.326892375946045,37.25663757324219,5.1053571701049805
1,124.71404742281833,5.213581562042236,124.71405029296875,10.202893257141113,33.748937974564015,3.6078736782073975,33.748939514160156,4.4826788902282715
2,104.85333507875853,4.551782131195068,104.85333251953125,9.272502899169922,18.73115854377616,2.5417540073394775,18.731157302856445,3.2987289428710938
3,73.91306456506676,3.5858631134033203,73.91305541992188,7.70303201675415,72.97930903532733,5.680706977844238,72.97930908203125,6.499136924743652
4,67.83894460736398,3.3813722133636475,67.83894348144531,7.321076393127441,24.195357557518843,2.803765058517456,24.195358276367188,3.522948980331421
5,60.25035913743587,3.149824380874634,60.25034713745117,6.894038677215576,15.71916879333862,2.448366403579712,15.719167709350586,3.1401500701904297
6,56.58758745196426,2.935224771499634,56.58756637573242,6.59713888168335,17.064029690419158,2.493258476257324,17.064029693603516,3.071958541870117
7,50.02833013484492,2.8692686557769775,50.02832794189453,6.334788799285889,14.357082517424676,2.094818115234375,14.35708236694336,2.8381035327911377
8,48.454880635139936,2.7630653381347656,48.454891204833984,6.1791605949401855,13.324305245974292,2.10372257232666,13.324304580688477,2.8757708072662354
9,47.298860645912505,2.6662824153900146,47.298851013183594,6.195791244506836,12.79406117813228,1.7929162979125977,12.794061660766602,2.7179183959960938
10,43.061068675885345,2.476597785949707,43.06107711791992,5.856329441070557,14.114295011595503,1.9590768814086914,14.114294052124023,2.8176188468933105
11,42.496056457771566,2.468122959136963,42.49605941772461,5.806153774261475,16.494641324836913,2.351270914077759,16.49464225769043,3.005913496017456
12,48.825092293296784,2.617521286010742,48.82509231567383,6.086854934692383,13.851200261589598,1.9371488094329834,13.851198196411133,2.7893424034118652
13,41.11479765031396,2.46047043800354,41.114803314208984,5.817255020141602,12.450137136407095,1.7479668855667114,12.450138092041016,2.689316987991333
14,40.419828341602724,2.3818705081939697,40.41982650756836,5.733428955078125,12.38265086886001,1.7291655540466309,12.382652282714844,2.6816136837005615
15,38.87457828339179,2.3322720527648926,38.874568939208984,5.654330730438232,18.75925517800736,2.651198387145996,18.759254455566406,3.2020294666290283
16,37.676564243996204,2.265897035598755,37.67655563354492,5.499265670776367,14.494014189177996,2.081796407699585,14.494011878967285,2.8420662879943848
