,loss,mae,mse,rmse
0,7.527647405467161,6.44723653793335,202.4181671142578,13.45033073425293
1,5.892652712842866,4.9167962074279785,168.51510620117188,12.449906349182129
2,5.475066931978645,4.704687118530273,163.71434020996094,12.347352027893066
3,5.2813288394813735,4.613158702850342,162.44525146484375,12.070484161376953
4,5.173978709261813,4.540441989898682,160.8937530517578,12.168701171875
5,5.106933739495226,4.477080821990967,159.7418975830078,12.297163963317871
6,5.058341253315383,4.426961421966553,158.7799072265625,12.000381469726562
7,5.026874535022675,4.384452819824219,157.67921447753906,11.839310646057129
8,5.00577615580098,4.3565778732299805,157.17166137695312,11.735443115234375
9,4.990652206835462,4.339503288269043,157.17575073242188,11.754528045654297
10,4.980829172496554,4.326343536376953,156.6360626220703,11.73726749420166
11,4.97398737736343,4.300265312194824,155.6449432373047,11.45732593536377
12,4.9674520408639795,4.301941871643066,156.11134338378906,11.684890747070312
13,4.965526572198329,4.288429260253906,155.57366943359375,11.604440689086914
14,4.962475764011667,4.2832560539245605,155.6245574951172,11.699088096618652
15,4.955572367082521,4.2756028175354,155.5934600830078,11.997076034545898
16,4.95286068529139,4.26322603225708,155.08184814453125,12.029972076416016
17,4.949748207367876,4.259509086608887,154.93846130371094,11.47000789642334
18,4.9487350167371345,4.258007049560547,154.96900939941406,11.817727088928223
19,4.948823438893501,4.255280494689941,154.98765563964844,11.707475662231445
20,4.950051992533567,4.256039142608643,155.00393676757812,11.619050979614258
21,4.949922229081402,4.248824119567871,154.5693817138672,11.433835983276367
22,4.9458821664882615,4.245827674865723,154.6546630859375,11.415619850158691
23,4.942226428167067,4.245604515075684,154.80215454101562,11.737529754638672
24,4.943770108748527,4.241436958312988,154.54212951660156,11.53400707244873
25,4.944134853547943,4.237345218658447,154.36029052734375,11.620798110961914
26,4.945943737589455,4.239469051361084,154.5384979248047,11.677729606628418
27,4.941166606130479,4.237988471984863,154.50804138183594,11.652007102966309
28,4.947416622648271,4.242476940155029,154.7764434814453,11.966320037841797
29,4.940647732736741,4.237061023712158,154.68206787109375,11.571605682373047
30,4.939813441205591,4.228913307189941,154.20254516601562,11.524816513061523
31,4.944550798497991,4.24387264251709,154.81739807128906,11.533674240112305
32,4.936830301202348,4.228243350982666,154.13238525390625,11.505875587463379
33,4.939652094321326,4.233357906341553,154.4700469970703,11.852639198303223
34,4.940339034116721,4.231873035430908,154.33303833007812,12.091354370117188
35,4.942813276913329,4.23404598236084,154.33413696289062,11.819429397583008
36,4.938385964912116,4.226385593414307,154.02127075195312,12.139253616333008
37,4.938687407112887,4.230982780456543,154.3529510498047,11.660257339477539
38,4.936780165286298,4.223559379577637,154.0398406982422,11.489938735961914
39,4.937449153318343,4.222556114196777,153.96592712402344,11.278121948242188
40,4.937552980303433,4.231601715087891,154.61915588378906,11.559056282043457
41,4.9380251653918,4.224753379821777,154.2659454345703,11.5928955078125
42,4.936646839541099,4.225632190704346,154.19837951660156,11.960371017456055
43,4.936656478600356,4.2272047996521,154.5713653564453,11.785099983215332
44,4.9363524603895215,4.227837562561035,154.37542724609375,12.131897926330566
45,4.936062741551955,4.2172393798828125,154.01292419433594,11.43503189086914
46,4.937614245707697,4.226429462432861,154.25674438476562,11.922637939453125
47,4.93592412385649,4.223788738250732,154.35362243652344,11.586577415466309
48,4.9305337181279745,4.218299388885498,154.05459594726562,11.873247146606445
49,4.938856685040136,4.225449562072754,154.22735595703125,11.582244873046875
50,4.9336689364288135,4.222915172576904,154.37911987304688,11.760741233825684
51,4.93295893377638,4.218433856964111,154.0125274658203,11.271958351135254
52,4.935812583857387,4.229992866516113,154.4259490966797,11.733785629272461
53,4.933935760016351,4.222471714019775,154.1366424560547,11.500977516174316
54,4.932489997407984,4.221068859100342,154.14759826660156,11.677163124084473
55,4.934032755230783,4.227775573730469,154.36810302734375,12.052005767822266
56,4.932478260500779,4.224266052246094,154.31797790527344,11.28115463256836
57,4.933917426591893,4.226644992828369,154.57254028320312,11.536844253540039
58,4.9308997282609415,4.227050304412842,154.59713745117188,11.682999610900879
59,4.934196347474831,4.219034671783447,153.94642639160156,11.86799430847168
60,4.932319504789969,4.213048934936523,153.8031463623047,11.779619216918945
61,4.933668798338892,4.225953578948975,154.42092895507812,11.594289779663086
62,4.937123353704327,4.216734886169434,153.7179412841797,11.95761775970459
63,4.930614676362167,4.218952178955078,154.1848602294922,11.898530960083008
64,4.928158237449031,4.216677188873291,154.2069549560547,11.934403419494629
65,4.931792567342327,4.220976829528809,154.2618865966797,11.729223251342773
66,4.930380533859663,4.219132423400879,153.96095275878906,11.403217315673828
67,4.930883431441992,4.221730709075928,154.31573486328125,11.72500991821289
68,4.9297068100646895,4.216588973999023,154.09478759765625,11.528728485107422
69,4.928847808976275,4.222070217132568,154.404541015625,11.682719230651855
70,4.9302580017261795,4.219315528869629,154.13880920410156,11.782665252685547
71,4.930643580584808,4.221724987030029,154.21351623535156,11.94257640838623
72,4.931702142882104,4.214999198913574,153.94830322265625,11.690464973449707
73,4.928321610780806,4.2178215980529785,154.14805603027344,12.008581161499023
74,4.927653221113883,4.221926212310791,154.45925903320312,11.79411506652832
75,4.927970486388011,4.219569683074951,154.28543090820312,12.052753448486328
