,2014/15,2015/16,2016/17,2017/18
MAE,1.9290446840241124,2.218319865916395,1.6956564120121012,4.409259614423719
RMSE,3.5667368239699804,3.2677356793306878,2.3750901721461934,7.998580536718295
R,0.85479965300622,0.8757068341796125,0.8813133372530901,0.919240284115835
Lag,26.0,26.0,-7.0,16.0
