,2014/15,2015/16,2016/17,2017/18
MAE,3.66717245040399,2.5235041455589666,1.6527196179753612,4.9400224444265675
RMSE,5.230662597899648,4.243581047094091,2.347229471478391,9.040468971521294
R,0.8568982780463171,0.898100642540543,0.8882275432840797,0.9163508135870614
Lag,6.0,10.0,-16.0,8.0
