,loss,mae,mse,rmse
0,11742.889937275682,6.098774433135986,193.4948272705078,12.932343482971191
1,11648.627355026147,4.8919525146484375,163.2195281982422,11.394691467285156
2,11558.359115708938,4.696656227111816,158.36375427246094,11.593903541564941
3,11484.382021059258,4.615871429443359,156.45013427734375,11.399954795837402
4,11384.280619560917,4.576984882354736,156.81971740722656,11.290371894836426
5,11288.250560189295,4.505109786987305,153.29730224609375,11.019885063171387
6,11206.143900207915,4.514999866485596,153.06607055664062,11.225066184997559
7,11131.749280919556,4.487060546875,151.3957977294922,11.432143211364746
8,11045.28719982537,4.460935592651367,148.93443298339844,10.814101219177246
9,10956.949942955966,4.3899078369140625,149.91856384277344,11.073175430297852
10,10870.481585209072,4.400550842285156,148.3887939453125,11.08993911743164
11,10777.696081931152,4.381012439727783,147.17388916015625,10.8839750289917
12,10700.148709454113,4.3946146965026855,147.22518920898438,11.040377616882324
13,10619.211464524158,4.398272514343262,146.99356079101562,10.81849193572998
14,10534.28813025818,4.368392467498779,145.49305725097656,10.91961669921875
15,10451.940336523618,4.367645740509033,146.7196807861328,10.993694305419922
16,10379.101278184335,4.3241424560546875,144.63217163085938,10.78980827331543
17,10282.644984104854,4.319913864135742,145.55221557617188,10.868637084960938
18,10216.803132959632,4.316335678100586,143.93699645996094,10.984777450561523
19,10119.680112918242,4.264833450317383,141.37940979003906,10.66430377960205
20,10049.352398562925,4.320140361785889,143.2032012939453,10.956562042236328
21,9981.828315850282,4.300456523895264,143.88084411621094,10.711426734924316
22,9893.616319779447,4.256040573120117,144.00341796875,10.54968547821045
23,9825.896580855395,4.287456512451172,142.66256713867188,11.028738975524902
24,9726.477097966193,4.319882392883301,141.6598358154297,10.53153133392334
25,9662.474592792432,4.24561882019043,142.32723999023438,10.815969467163086
26,9578.755984498013,4.271109580993652,138.56698608398438,10.304903030395508
27,9499.738653905526,4.214035511016846,139.24476623535156,10.500314712524414
28,9437.549765793841,4.230481147766113,139.7723388671875,10.724233627319336
29,9360.374548954152,4.291512966156006,143.3666229248047,10.50970458984375
30,9290.06653589553,4.281768798828125,141.37356567382812,10.52396297454834
31,9221.373961629746,4.355461120605469,137.72703552246094,10.194796562194824
32,9136.598895118574,4.266559600830078,140.28414916992188,10.468070030212402
33,9065.15540278153,4.302374839782715,139.85679626464844,10.678597450256348
34,8999.386102179975,4.256572723388672,138.7147674560547,10.636526107788086
35,8918.054327206024,4.4250407218933105,139.08665466308594,10.546914100646973
36,8851.206516888893,4.516718864440918,142.81288146972656,10.871345520019531
37,8780.183884397191,4.270473480224609,136.0768585205078,10.464341163635254
38,8718.771606483,4.254018783569336,137.43222045898438,10.317465782165527
39,8632.426421940125,4.3606038093566895,138.88235473632812,10.364177703857422
40,8572.723069306692,4.289244174957275,137.08226013183594,10.40794563293457
41,8500.325318023502,4.316910743713379,137.41329956054688,10.319421768188477
42,8431.866027624748,4.439898490905762,140.18678283691406,10.72696590423584
43,8389.516067603812,4.372985363006592,136.17672729492188,10.20512866973877
44,8312.459727877045,4.3959126472473145,138.6049346923828,10.509498596191406
45,8250.20316932068,4.387360095977783,141.2898712158203,10.422476768493652
46,8181.900209121257,4.360467433929443,137.15756225585938,10.283230781555176
47,8115.351382353012,4.443672180175781,140.00445556640625,10.901235580444336
48,8045.030523532774,4.570789813995361,137.9636688232422,10.63392162322998
49,7978.765938712035,4.407281875610352,139.4640655517578,10.857686042785645
50,7922.565207933341,4.692377090454102,147.71884155273438,10.880422592163086
51,7855.9859268268565,4.500717639923096,138.3175811767578,10.32744312286377
52,7804.35536639033,4.3786115646362305,136.8738555908203,10.578337669372559
53,7735.121170632815,4.3789963722229,135.52447509765625,10.59543228149414
54,7666.249212931026,4.382863521575928,135.23980712890625,10.232280731201172
55,7605.321046504757,4.417627334594727,139.16510009765625,10.669892311096191
56,7550.1695603750195,4.5268940925598145,136.50657653808594,10.601707458496094
57,7492.907185407581,4.433380126953125,134.21217346191406,10.124483108520508
58,7427.703580266865,4.472106456756592,137.84104919433594,10.356938362121582
59,7364.556078023696,4.501840114593506,137.56057739257812,10.461601257324219
60,7311.501832976758,4.522575378417969,139.59950256347656,10.600641250610352
61,7251.458576142328,4.516995429992676,136.2621307373047,10.5354585647583
62,7189.443777406463,4.494801044464111,137.5734405517578,10.504961013793945
63,7143.3988498029385,4.591933250427246,137.52728271484375,10.763322830200195
64,7087.028873115014,4.582785129547119,136.8307342529297,10.58985424041748
65,7038.416901134127,4.569087982177734,133.81900024414062,10.418246269226074
66,6981.296859171185,4.599106788635254,134.50845336914062,10.500667572021484
67,6920.176771229305,4.653035640716553,136.0398406982422,10.366206169128418
68,6856.13480949343,4.551436424255371,136.6146240234375,10.376067161560059
69,6813.699235181817,4.679401874542236,135.1631622314453,10.345599174499512
70,6736.34342769518,4.504327774047852,135.986083984375,10.608197212219238
71,6704.23287126259,4.7663774490356445,138.35763549804688,10.435599327087402
72,6646.178414561786,4.560005187988281,134.70045471191406,10.19034194946289
73,6600.424677453979,4.614907741546631,137.99876403808594,10.594712257385254
74,6537.321682370861,4.6619977951049805,137.041015625,10.527095794677734
75,6495.509670199859,4.865324020385742,144.91958618164062,10.79053020477295
76,6430.388172287454,4.598030090332031,136.40432739257812,10.785654067993164
77,6372.012083717245,4.723145484924316,132.4281768798828,10.284161567687988
78,6330.599461337893,4.779977798461914,140.2058868408203,10.86186695098877
79,6284.384913963608,4.900152683258057,141.74034118652344,10.45154094696045
80,6240.6183306419325,4.675535202026367,136.13685607910156,10.522089958190918
81,6181.3349820425865,4.808603286743164,133.9647979736328,10.409470558166504
82,6126.898094843847,4.757289886474609,136.36390686035156,10.839865684509277
83,6086.927548348738,4.756622791290283,137.86509704589844,10.626961708068848
84,6046.90517333909,4.797226428985596,136.06790161132812,10.645561218261719
85,5988.244173639385,4.885902404785156,137.0225372314453,10.421244621276855
86,5941.4546606965405,4.977504253387451,142.56788635253906,10.679743766784668
87,5894.269335123447,4.8285298347473145,137.3195343017578,10.578546524047852
88,5858.015281137841,5.010598182678223,141.70274353027344,11.055432319641113
89,5808.50100580812,4.829483985900879,138.43727111816406,10.526358604431152
90,5761.373282950467,4.670486927032471,135.3545379638672,10.392526626586914
91,5719.190295670201,5.090093612670898,139.4706268310547,10.608932495117188
92,5674.550975869047,5.174678325653076,140.69259643554688,10.828082084655762
93,5628.387582098786,4.899096965789795,138.2332000732422,10.786384582519531
94,5574.678891235239,5.067722797393799,136.84500122070312,10.756305694580078
95,5523.782171990776,5.257523536682129,143.7613983154297,10.951980590820312
96,5495.602235601507,5.040646076202393,144.20321655273438,10.96487808227539
97,5453.930438841077,4.857108116149902,135.6696014404297,10.57204532623291
98,5420.556120836871,5.316214084625244,147.97244262695312,10.952129364013672
99,5359.380731236975,5.175832271575928,145.1999969482422,10.829119682312012
