,loss,mae,mse,rmse,pearson,val_loss,val_mae,val_mse,val_rmse,val_pearson
0,4.100373791939488,4.100374698638916,111.83646392822266,9.434622764587402,,8.098306137126881,8.098305702209473,79.33409881591797,8.230677604675293,0.5866880416870117
1,3.1854887968738783,3.1854889392852783,80.4334487915039,8.010042190551758,,3.307830362529545,3.307830572128296,16.316097259521484,3.5049915313720703,0.6597998738288879
2,2.8499711994771606,2.849971055984497,67.08143615722656,7.175653457641602,,8.150841623872191,8.15084171295166,81.9342041015625,8.175674438476562,0.6673328876495361
3,2.692909594498524,2.692908763885498,57.77252197265625,6.7157673835754395,,1.4784669072090924,1.4784669876098633,5.009049892425537,1.7344022989273071,0.642756462097168
4,2.4312356260508245,2.4312350749969482,46.353309631347656,5.971596717834473,,1.5742194442958621,1.5742194652557373,3.745652437210083,1.7962169647216797,0.6188535094261169
5,2.225323656639124,2.2253241539001465,36.289737701416016,6.168272495269775,,9.564546417404006,9.564546585083008,141.65182495117188,9.686095237731934,0.640691339969635
6,2.10627510025628,2.1062753200531006,29.47917366027832,4.892429828643799,,1.4270706543555627,1.4270707368850708,3.1208155155181885,1.6701985597610474,0.5565488934516907
7,1.8547382537950403,1.8547383546829224,22.64592933654785,4.217785358428955,,2.0500035418586418,2.0500035285949707,9.311223983764648,2.290107011795044,0.5218276381492615
8,1.7377589047781075,1.737758755683899,19.404151916503906,4.0288405418396,,3.462469845027714,3.4624698162078857,15.381231307983398,3.6097917556762695,0.5340011715888977
9,1.6712683874162928,1.671268343925476,18.373262405395508,3.764798641204834,,1.7618048453068995,1.7618048191070557,5.45334529876709,2.0618793964385986,0.5820416808128357
10,1.5207833343922987,1.5207833051681519,15.357909202575684,3.510958194732666,,1.55204638838768,1.5520464181900024,6.15241813659668,1.8524941205978394,0.4982089698314667
11,1.4600778773378202,1.4600777626037598,14.694123268127441,3.39992618560791,,1.5143312687402244,1.514331340789795,3.9766130447387695,1.774670124053955,0.5624527931213379
12,1.3746777090956626,1.3746775388717651,11.695761680603027,3.034956455230713,,1.984803570495857,1.984803557395935,8.374388694763184,2.492922782897949,0.49664580821990967
13,1.3307786624372742,1.3307784795761108,9.513474464416504,2.8055779933929443,,1.4992160433596307,1.499216079711914,5.121278285980225,1.8533025979995728,0.5301377177238464
14,1.2501230609862983,1.2501230239868164,6.834436893463135,2.409423828125,,2.5223516055515836,2.5223515033721924,10.977730751037598,2.7794036865234375,0.58003169298172
15,1.2001760480955945,1.2001760005950928,5.82114839553833,2.2416434288024902,,1.7343676725586692,1.7343676090240479,8.210334777832031,2.0537948608398438,0.5777222514152527
16,1.1191940328041052,1.1191940307617188,4.934948444366455,2.0944886207580566,,2.966593447622362,2.9665932655334473,26.831972122192383,3.35971999168396,0.49690303206443787
17,1.0774185216510948,1.077418565750122,4.585422039031982,1.9732111692428589,,1.353610905972156,1.353610873222351,3.14947247505188,1.6060608625411987,0.5544548034667969
18,1.0612779818184281,1.0612777471542358,4.188795566558838,1.9889332056045532,,1.658709017785041,1.6587090492248535,4.106939315795898,1.9187310934066772,0.5845244526863098
19,1.0734197696350358,1.0734196901321411,6.485260009765625,2.1865618228912354,,2.124764417553996,2.1247644424438477,9.325557708740234,2.473461866378784,0.5449445843696594
