,2014/15,2015/16,2016/17,2017/18
MAE,1.3737820338765232,2.0608859167215248,1.7422374655473343,2.488376169141349
RMSE,1.9900152383095362,2.927944023493666,2.142933462349835,4.37694306620597
R,0.9541187552749688,0.9323894728058826,0.9620604166290718,0.9877003837824228
