,2014/15,2015/16,2016/17,2017/18
MAE,3.391231028909246,3.896599725946016,2.188422946307021,4.960720750373201
RMSE,4.698419231257023,5.72179035880027,3.354707893833745,9.390802209876757
R,0.9274357743100419,0.9080917523766907,0.8737350398157727,0.9508729284155566
Lag,6.0,9.0,-17.0,7.0
