,loss,mae,mse,rmse,pearson,val_loss,val_mae,val_mse,val_rmse,val_pearson
0,6.818223387291754,6.81822395324707,235.9340362548828,13.94782829284668,0.35350584983825684,7.603156954377562,7.603156566619873,118.66683959960938,7.872776031494141,0.7049165964126587
1,4.234601313692664,4.234601020812988,118.75145721435547,10.59487247467041,0.48303648829460144,7.000917065274584,7.000916957855225,112.32244110107422,7.618618488311768,0.761705756187439
2,4.142003330702489,4.142003059387207,116.81001281738281,10.614463806152344,0.5092595219612122,6.972709621701922,6.972710132598877,106.69013214111328,7.460357666015625,0.7822030782699585
3,4.1180898862661826,4.11808967590332,116.15900421142578,10.470220565795898,0.531680166721344,7.4679007556412245,7.46790075302124,130.0028076171875,8.09299087524414,0.7098481059074402
4,4.000689179324092,4.0006890296936035,111.2821044921875,10.29238510131836,0.5566993355751038,6.460318093771463,6.460317611694336,85.3207778930664,6.834376335144043,0.8111551403999329
5,3.8848578798974445,3.8848578929901123,107.1661148071289,10.155184745788574,0.5800464749336243,6.285454802460723,6.285454750061035,132.4855194091797,7.526764392852783,0.8179717659950256
6,3.8155976389210293,3.8155977725982666,104.88123321533203,10.030647277832031,0.5986804962158203,6.6420470371351135,6.642046928405762,142.52896118164062,7.82308292388916,0.7694655656814575
7,3.6942022662037357,3.6942026615142822,98.57447814941406,9.673211097717285,0.6224659085273743,6.230540846730326,6.230541229248047,77.45418548583984,6.508175373077393,0.8377975225448608
8,3.484621062936682,3.484621047973633,93.42461395263672,9.36837100982666,0.6590845584869385,5.580125101320037,5.580124855041504,64.43360137939453,5.834006309509277,0.835963249206543
9,3.5228825739907625,3.5228824615478516,90.89633178710938,9.099507331848145,0.6837095618247986,6.080642142138639,6.080642223358154,69.4830322265625,6.101206302642822,0.8170633316040039
10,3.3495433769525333,3.349543571472168,85.05303955078125,8.940041542053223,0.6904904246330261,6.179221577696747,6.179221153259277,87.88499450683594,6.556848049163818,0.8264864683151245
11,3.2689810204076832,3.2689809799194336,80.3696060180664,8.689330101013184,0.7282888293266296,4.6278980027188314,4.627898216247559,45.2459602355957,4.8670806884765625,0.8443747758865356
12,3.174966592088954,3.174966812133789,74.78707885742188,8.330946922302246,0.7524605989456177,4.6548119848901095,4.654811859130859,52.29695510864258,5.087523937225342,0.84477299451828
13,3.1005706420734724,3.1005709171295166,74.73430633544922,8.3702974319458,0.7470710873603821,6.015328947004381,6.015329360961914,88.26183319091797,6.4723968505859375,0.7889499664306641
14,3.029603682413704,3.0296032428741455,70.06132507324219,8.13202953338623,0.7653532028198242,4.8308681066219625,4.830868244171143,59.45823669433594,5.2965850830078125,0.8275225162506104
15,2.910168873972204,2.9101691246032715,65.82670593261719,7.752206325531006,0.7789536714553833,4.007127176929306,4.007126808166504,56.37314224243164,4.854244709014893,0.8178352117538452
16,2.950061153034268,2.950061321258545,64.35987854003906,7.686915874481201,0.8023504614830017,3.311281661410908,3.311281681060791,36.88491439819336,4.103207588195801,0.8103782534599304
17,2.793508815721372,2.793508768081665,60.98674011230469,7.652742385864258,0.7892781496047974,5.499493657887637,5.499493598937988,65.5238265991211,5.667287826538086,0.8197243213653564
18,2.7368442312494974,2.736844062805176,58.64796447753906,7.370685577392578,0.8176898956298828,4.085028259308784,4.085028171539307,64.18388366699219,5.1551923751831055,0.8022356033325195
19,2.8668062589000214,2.8668062686920166,68.68089294433594,7.751070976257324,0.8037793636322021,4.131159674990308,4.13115930557251,61.21271896362305,5.002311706542969,0.8117629289627075
