,2014/15,2014/16,2014/17,2014/18
MAE,2.468379497528076,3.306471586227417,3.964594841003418,5.052987575531006
RMSE,4.154681205749512,5.169692516326904,6.067872524261475,10.106907844543457
R,0.803901287033582,0.8559707106749861,0.6489050434987902,0.8417583319763455
