,loss,mae,mse,rmse,pearson,val_loss,val_mae,val_mse,val_rmse,val_pearson
0,291.89153147205866,291.8915100097656,374108.1875,457.849609375,0.052581846714019775,327.60152317927435,327.6015319824219,158887.625,341.1227722167969,-0.054977014660835266
1,93.27223552357067,93.27223205566406,27948.0546875,142.74916076660156,0.020896265283226967,28.912923350438966,28.912925720214844,2432.638427734375,34.9478759765625,0.017485106363892555
2,7.429051499571402,7.429051876068115,347.916259765625,15.545709609985352,0.357693612575531,6.336332047378624,6.336332321166992,146.75466918945312,7.30291748046875,0.43929582834243774
3,5.053665595941407,5.053665637969971,134.5198211669922,10.619546890258789,0.606372594833374,7.005525701648587,7.005526065826416,93.61976623535156,7.600008010864258,0.5644978880882263
4,4.483530378913791,4.4835309982299805,122.16815948486328,10.136038780212402,0.6520398259162903,5.814058935249244,5.814058780670166,55.21238708496094,6.274967670440674,0.5794428586959839
5,4.042332914605028,4.042332649230957,104.39706420898438,9.109052658081055,0.7380958199501038,4.2641822911880825,4.264182090759277,40.95353698730469,4.875960350036621,0.6864694356918335
6,3.6393135609470537,3.6393136978149414,79.66403198242188,8.184714317321777,0.7861583232879639,4.474127134124001,4.474127292633057,74.84098815917969,5.009727478027344,0.71685791015625
7,3.445772126791496,3.445772171020508,74.55513000488281,7.892969608306885,0.811741054058075,4.101065524331816,4.101065635681152,49.45926284790039,4.561334609985352,0.7450689077377319
8,3.1789531516324665,3.1789536476135254,75.11121368408203,7.59033203125,0.839531421661377,3.984427505797082,3.9844272136688232,36.387176513671875,4.4553303718566895,0.739732027053833
9,3.065960336402643,3.06596040725708,93.30793762207031,8.004528045654297,0.8312806487083435,3.5331910927217085,3.533190965652466,29.884124755859375,4.020798206329346,0.7508461475372314
10,2.64180481780439,2.641805410385132,52.387184143066406,6.473977565765381,0.8586047887802124,4.617202297671811,4.6172027587890625,53.328670501708984,5.014823913574219,0.7725980281829834
11,2.815877246427602,2.8158771991729736,49.39828872680664,6.458994388580322,0.8845131397247314,3.8473218214380873,3.8473222255706787,58.48232650756836,4.271190166473389,0.7968689799308777
12,2.776439554085091,2.7764394283294678,64.29911804199219,6.855819225311279,0.8597198128700256,4.234881882484142,4.23488187789917,63.1211051940918,4.708223342895508,0.7945981025695801
13,2.513465516183252,2.513465404510498,48.58240509033203,6.103903770446777,0.8905428051948547,3.296275168329805,3.2962753772735596,22.417415618896484,3.645570993423462,0.7586082220077515
14,2.3894204162594135,2.389420509338379,44.41389083862305,5.710481643676758,0.9057633876800537,4.509056953283457,4.509056568145752,65.57630920410156,4.8673834800720215,0.7108702063560486
15,2.2264496268464717,2.226449489593506,40.699771881103516,5.459916114807129,0.9006461501121521,3.549528424228941,3.5495283603668213,57.44120407104492,4.041554927825928,0.695619523525238
16,2.152439568193486,2.152439832687378,38.73963928222656,5.3318352699279785,0.9144318699836731,3.4731860101877987,3.4731857776641846,31.373144149780273,3.8728854656219482,0.74019455909729
17,2.025651255564916,2.025650978088379,32.47141647338867,4.974108695983887,0.922206461429596,4.315346948393098,4.315346717834473,81.16616821289062,4.846317768096924,0.6130474805831909
18,1.9484754101053932,1.9484755992889404,29.882007598876953,4.77758264541626,0.9235427379608154,5.3663441355411825,5.366343975067139,113.04186248779297,5.77044677734375,0.6253042817115784
19,1.9374728667664538,1.9374727010726929,32.915679931640625,4.890537261962891,0.9239566326141357,5.180251684162643,5.180251598358154,94.8582992553711,5.603341579437256,0.6600565910339355
