,2014/15,2015/16,2016/17,2017/18
MAE,857.7467490768154,294.29204492972804,38.87970806451592,4123.163444689965
RMSE,1737.6586561018428,723.1639323972438,87.94359089917954,12852.681060651292
R,0.5955854045000659,0.21651175769174744,0.01802499238298687,0.3913839010147742
Lag,36.0,36.0,11.0,29.0
