,loss,mae,mse
0,166.29432814655738,6.303767204284668,166.29434204101562
1,111.87742411808043,4.668702125549316,111.87741088867188
2,97.5236536597725,4.586946487426758,97.52365112304688
3,165.36601994031622,4.516796588897705,165.36602783203125
4,73.06965595564854,3.7814385890960693,73.06964874267578
5,68.32083528219002,3.6447181701660156,68.3208236694336
6,67.40989414444498,3.6148171424865723,67.40989685058594
7,65.76681085966096,3.5656259059906006,65.76680755615234
8,48.745850940195076,3.130268096923828,48.745849609375
9,53.422788670921804,3.2159531116485596,53.42278289794922
10,47.632016517533465,3.1837642192840576,47.63201904296875
11,41.73307467155553,2.9838356971740723,41.733070373535156
12,42.69401747357635,3.0163822174072266,42.69401931762695
13,38.032051482308724,2.9121615886688232,38.03205871582031
14,41.716133723030765,2.8851006031036377,41.71613311767578
15,35.66786921955176,2.814249038696289,35.667869567871094
16,35.21466861551895,2.816321611404419,35.21467208862305
17,42.914156839048836,2.9876983165740967,42.91415786743164
18,41.33209022310579,2.757922410964966,41.332096099853516
19,38.306146089717636,2.731043577194214,38.30614471435547
20,36.47770436380612,2.7238340377807617,36.47770309448242
21,36.613044899499386,2.7680094242095947,36.61304473876953
22,32.96364041768033,2.6561360359191895,32.9636344909668
23,27.874960736183436,2.5056283473968506,27.87495994567871
24,27.94341218693731,2.5451135635375977,27.943408966064453
25,28.564556312080594,2.4944801330566406,28.56455421447754
26,27.22100645829208,2.444336175918579,27.221004486083984
27,23.59173299083181,2.328625202178955,23.591737747192383
28,23.74412318308948,2.3678152561187744,23.74412727355957
29,21.762942552446418,2.299685478210449,21.762943267822266
30,19.898116170969658,2.2589759826660156,19.89811897277832
31,19.22427067023981,2.156238079071045,19.22426986694336
32,22.919538717966535,2.255939245223999,22.919540405273438
33,18.141368853715566,2.0662896633148193,18.141368865966797
34,20.26827946165647,2.136613607406616,20.268280029296875
35,17.129365710872847,2.082775115966797,17.129364013671875
36,16.598573101437662,2.0404856204986572,16.598575592041016
37,17.96736941631855,2.0875673294067383,17.967369079589844
38,16.071482448809093,1.9975823163986206,16.07147979736328
39,15.197417681223198,1.968735694885254,15.197416305541992
40,13.91986455022538,1.898513674736023,13.919864654541016
41,15.409574832964303,2.0016872882843018,15.409577369689941
42,13.389114742315085,1.8521438837051392,13.389115333557129
43,14.336792330417586,1.9681090116500854,14.336795806884766
44,13.832635415170895,1.8336122035980225,13.832634925842285
45,13.633911760267743,1.869622826576233,13.633910179138184
46,14.079493658608694,1.871450662612915,14.07949161529541
47,12.431859370983517,1.7995895147323608,12.43186092376709
48,11.653071123827015,1.7725757360458374,11.653068542480469
49,12.942398122215751,1.8385062217712402,12.94239616394043
50,11.702038954247156,1.7250036001205444,11.702040672302246
51,12.54351225385738,1.830946683883667,12.543513298034668
52,11.239314375476212,1.7336162328720093,11.239314079284668
53,10.808862715944535,1.7013341188430786,10.80886459350586
54,10.531022991851836,1.7045258283615112,10.531023979187012
55,11.369873789635953,1.7594980001449585,11.369873046875
56,11.818065235416595,1.698117733001709,11.818066596984863
57,10.282312251428513,1.657922387123108,10.282312393188477
58,10.216606246689405,1.6561957597732544,10.216606140136719
59,10.44130400470282,1.703490972518921,10.441305160522461
60,9.561264394002237,1.6367695331573486,9.561264991760254
61,9.363208608723408,1.5462783575057983,9.36320972442627
62,9.156203886844049,1.6312252283096313,9.156204223632812
63,9.58702075295244,1.589621901512146,9.587021827697754
64,8.463483722984641,1.5661457777023315,8.463483810424805
65,9.277713983425265,1.5485737323760986,9.277713775634766
66,8.114057050664119,1.5204699039459229,8.114058494567871
67,8.2962959785005,1.5285577774047852,8.296295166015625
68,8.910880974378033,1.566980242729187,8.910880088806152
69,8.74454706898264,1.5478172302246094,8.744547843933105
70,8.274429559347311,1.527357578277588,8.274429321289062
71,8.21957987874221,1.4959012269973755,8.219579696655273
72,8.126423048792919,1.5233168601989746,8.126422882080078
73,6.992315423038204,1.4385331869125366,6.992314338684082
74,7.967084147888107,1.5079491138458252,7.967082977294922
75,6.707215350430919,1.4297313690185547,6.707215785980225
76,7.017850892729963,1.3858736753463745,7.01785135269165
77,8.012847836612154,1.4814127683639526,8.012847900390625
78,6.986783788186177,1.4152013063430786,6.986783504486084
79,8.810151670441519,1.4656234979629517,8.810150146484375
80,6.036082687666194,1.3197604417800903,6.0360846519470215
81,8.350868501531087,1.468356728553772,8.350869178771973
82,6.927461250843269,1.4382201433181763,6.927460670471191
83,7.543636451740409,1.3935952186584473,7.543636798858643
84,6.6273091845083,1.3874417543411255,6.627308368682861
85,7.831082341893194,1.450402021408081,7.831081390380859
86,6.163602105473691,1.335057020187378,6.163602352142334
87,6.59563904096858,1.3819756507873535,6.595639705657959
88,5.935155321789028,1.3390769958496094,5.935154914855957
89,6.366545232657521,1.378693699836731,6.3665452003479
90,6.387004288077654,1.3303881883621216,6.387004375457764
91,5.617380128699526,1.2624189853668213,5.617380619049072
92,7.1261129639010585,1.397357702255249,7.126113414764404
93,5.514588919334508,1.2876288890838623,5.514589309692383
94,7.27315905916901,1.3663969039916992,7.273159503936768
95,6.196736791452173,1.3510535955429077,6.196737289428711
96,5.987760315553968,1.3146249055862427,5.987759590148926
97,5.407385115179067,1.2734439373016357,5.407385349273682
98,5.383700243712072,1.2510930299758911,5.383699417114258
99,6.244471791739428,1.3273437023162842,6.244472026824951
