,2014/15,2015/16,2016/17,2017/18
MAE,2.189320987599947,2.6263543919286594,1.6754036282270655,4.108380500988198
RMSE,3.0765288504963135,3.657390744507539,2.0181822860620273,6.702063393686524
R,0.902642710980179,0.892967922950422,0.9310195292626608,0.9440698233902455
Lag,5.0,12.0,-11.0,15.0
