,2014/15,2014/16,2014/17,2014/18
MAE,3.135209369114927,2.4399948410449284,3.693901160221478,4.936913212028548
RMSE,4.6189800418171805,3.607457625220222,4.313712697799321,9.08920709688841
R,0.8761341905144169,0.8972792959540926,0.9042347371168488,0.9621356309385626
