,2014/15,2014/16,2014/17,2014/18
MAE,1.9325765759873672,2.1790326571079084,1.9987902400228559,3.435537589631145
RMSE,2.9939974833885334,3.1105951710453645,2.5192624920729823,5.0925985304313794
R,0.9210693498058787,0.8913898697517199,0.9020589582993583,0.9526090472564469
