,2014/15,2015/16,2016/17,2017/18
MAE,1.8885922738344603,2.4394765425882006,1.2464504398454626,3.1531473150135527
RMSE,2.591657205844467,3.6985519699639946,1.5206472730597949,5.4298722955533485
R,0.925289228087159,0.9173130701914421,0.9660785507393871,0.9796769083460735
Lag,-2.0,17.0,-17.0,9.0
