,2014/15,2015/16,2016/17,2017/18
MAE,2.6003421049615785,3.072833434657995,1.977383318036148,4.833413698214507
RMSE,3.8533046101259463,4.676108171462953,2.473472838543044,8.940755308706999
R,0.7820957294734423,0.7582759646829895,0.9004022011884043,0.8433882285478222
Lag,6.0,-128.0,-4.0,22.0
