,2014/15,2015/16,2016/17,2017/18
MAE,10.477291055864068,6.248743287658621,5.440982266390058,11.471029096999844
RMSE,12.17898337446994,9.028359523571803,7.4332963437334385,18.281740762485093
R,-0.8443383374484024,0.8144999130093454,-0.7020167304620132,0.593756059266181
Lag,188.0,9.0,202.0,16.0
