,2014/15,2014/16,2014/17,2014/18
MAE,6.1475415918816765,6.799370836153493,4.390715363716744,9.763432395819905
RMSE,8.618469515159886,9.503947111704079,6.551166394301755,17.096939432947025
R,,,0.27338645938819156,
