,2014/15,2015/16,2016/17,2017/18
MAE,3.0684389613043854,3.9680612121153893,2.186841476897227,2.619149527302935
RMSE,4.531528123903811,5.648129075771728,3.0270281561734063,3.4492949145557126
R,0.7834511681020669,0.6214075752326749,0.8931541015618051,0.9727914865477184
