,loss,mae,mse
0,164.35824395590038,6.307399749755859,164.35824584960938
1,100.97524750917428,4.57215690612793,100.97523498535156
2,82.23872458822036,4.074193477630615,82.23871612548828
3,65.05118148610116,3.707406520843506,65.05118560791016
4,60.62405636445324,3.560187816619873,60.624053955078125
5,50.63622825120972,3.191882371902466,50.636226654052734
6,43.07801682099339,2.969944715499878,43.07802200317383
7,42.39835101482915,2.9652817249298096,42.39835739135742
8,42.68635320696451,2.7961220741271973,42.68635559082031
9,35.90339537227855,2.721792221069336,35.90339279174805
10,37.48088088074083,2.719083070755005,37.48087692260742
11,32.55080252870694,2.605214834213257,32.55080032348633
12,33.73674467234188,2.621354579925537,33.73674392700195
13,31.152953691493543,2.5972683429718018,31.152956008911133
14,29.91797730996947,2.4810104370117188,29.91797637939453
15,27.29526607289034,2.3825995922088623,27.29526138305664
16,25.481321692989223,2.435466766357422,25.4813232421875
17,23.729741132355617,2.3493692874908447,23.729738235473633
18,22.01439789988728,2.3237006664276123,22.0143985748291
19,25.20486193044238,2.3463099002838135,25.204862594604492
20,23.11866776379472,2.294628143310547,23.118669509887695
21,20.709750437489017,2.1716415882110596,20.709747314453125
22,22.10688610714887,2.264277219772339,22.10688591003418
23,20.50360596292709,2.131761312484741,20.503610610961914
24,18.74117982747783,2.160731077194214,18.74118423461914
25,19.653796811747302,2.183023691177368,19.65379524230957
26,15.83965258658826,1.9853323698043823,15.839652061462402
27,16.267119288637012,2.0322446823120117,16.267118453979492
28,16.784381407547436,2.057614326477051,16.784381866455078
29,15.098735793596596,1.9697108268737793,15.098735809326172
30,14.982569361888,1.9271477460861206,14.982568740844727
31,13.99233367396336,1.9415839910507202,13.99233341217041
32,14.624080512322907,1.878595232963562,14.624080657958984
33,13.120839113237674,1.8412607908248901,13.120838165283203
34,12.25111952828976,1.8398067951202393,12.251119613647461
35,13.411701936952795,1.8633716106414795,13.411702156066895
36,11.421551527531502,1.8224397897720337,11.421550750732422
37,11.347435728598906,1.7348228693008423,11.347434997558594
38,10.77405517428529,1.7312748432159424,10.774054527282715
39,10.750235227565039,1.7360936403274536,10.750235557556152
40,10.410898545429093,1.6719149351119995,10.410896301269531
41,10.214632546337969,1.6461150646209717,10.214632987976074
42,9.873155510494316,1.6336463689804077,9.87315559387207
43,8.858037711784776,1.6299409866333008,8.858038902282715
44,10.397643385186464,1.6138523817062378,10.397643089294434
45,9.143054534269726,1.5271880626678467,9.143054008483887
46,8.610186913874186,1.5803018808364868,8.610186576843262
47,8.442578650070859,1.5380539894104004,8.442577362060547
48,8.454203179523331,1.5321122407913208,8.454203605651855
49,8.388039284456422,1.557538628578186,8.388039588928223
50,8.017480162958236,1.5417567491531372,8.01747989654541
51,6.345793656411881,1.4639241695404053,6.3457932472229
52,7.4786645463593695,1.515113115310669,7.478665351867676
53,7.732966475668251,1.4747848510742188,7.732965469360352
54,6.805332652425271,1.4695101976394653,6.805332660675049
55,7.589982002196702,1.4685707092285156,7.589981555938721
56,6.412031995053935,1.420189619064331,6.412031650543213
57,6.571572578214582,1.3967313766479492,6.571572780609131
58,5.92412095933362,1.3656963109970093,5.924120903015137
59,6.8325057082522695,1.4295037984848022,6.83250617980957
60,6.14973576445618,1.3991944789886475,6.149734973907471
61,6.231535805742908,1.4094667434692383,6.231535911560059
62,5.967361480279502,1.3409273624420166,5.9673614501953125
63,6.079123222676666,1.3334717750549316,6.079123020172119
64,6.01101593206773,1.3673405647277832,6.01101541519165
65,4.680749502918987,1.2429507970809937,4.68074893951416
66,5.788150329600843,1.328489065170288,5.788149833679199
67,6.552084035554421,1.3980308771133423,6.552084445953369
68,5.033615606411381,1.2890300750732422,5.033615589141846
69,5.1935884810099004,1.3229600191116333,5.193587779998779
70,5.709454141218632,1.2600117921829224,5.70945405960083
71,4.581217766688082,1.246728539466858,4.581217288970947
72,4.549592693674248,1.2518564462661743,4.549592018127441
73,5.14677520089771,1.2493952512741089,5.146775722503662
74,4.493488606834632,1.2460472583770752,4.493488788604736
75,4.4802215367177505,1.205864667892456,4.480221748352051
76,4.824051458585359,1.2874408960342407,4.824051856994629
77,4.535198231689383,1.1940714120864868,4.535197734832764
78,3.8011076079107897,1.1511210203170776,3.8011069297790527
79,4.91359679927188,1.2731586694717407,4.913597106933594
80,3.940712295629024,1.1762696504592896,3.9407124519348145
81,4.413234318663918,1.1859074831008911,4.413233757019043
82,4.033951388868356,1.1954889297485352,4.033951759338379
83,4.183230523007139,1.2266196012496948,4.183230400085449
84,4.083923158898623,1.1234357357025146,4.083922863006592
85,3.974552579982058,1.1235809326171875,3.974552631378174
86,4.087053285530557,1.1872506141662598,4.087052822113037
87,3.7246072960559884,1.1330701112747192,3.724606990814209
88,3.9724514550953725,1.1372191905975342,3.9724507331848145
89,4.190499019292812,1.1570651531219482,4.190499305725098
90,4.170595968085864,1.1648772954940796,4.170595645904541
91,3.5574593736501163,1.0965183973312378,3.557460069656372
92,3.6836901250320047,1.1129109859466553,3.683689832687378
93,3.9123540988292937,1.112593650817871,3.912353515625
94,3.6670795280078154,1.1104152202606201,3.6670796871185303
95,3.426832763381483,1.0883207321166992,3.426832437515259
96,3.5940210975990166,1.0843347311019897,3.5940210819244385
97,3.3262982458116825,1.0571050643920898,3.3262977600097656
98,3.062593394167283,1.0490293502807617,3.0625929832458496
99,3.340983029687831,1.0751864910125732,3.340982675552368
