,2014/15,2015/16,2016/17,2017/18
MAE,2.0894099984662735,2.593412897748819,2.165531749940559,3.09131910319524
RMSE,3.036734289068324,3.9283370715763697,2.6873629882892396,5.47766069102883
R,0.8682477313495139,0.8272786184842755,0.9319897018385115,0.9303565094368803
Lag,-1.0,24.0,-12.0,15.0
