,2014/15,2015/16,2016/17,2017/18
MAE,2.5815975666046143,2.845813512802124,1.8891944885253906,5.119983673095703
RMSE,3.8615550994873047,3.92191481590271,2.47636342048645,9.4316987991333
R,0.8107299495232051,0.8515971367571618,0.8944830338796963,0.9421736723374401
