,2014/15,2015/16,2016/17,2017/18
MAE,2.0334693489464186,2.0795192420620503,2.309482747389619,3.1658921553716617
RMSE,3.472884010337076,3.23585691596138,3.282026558373541,6.0402931230179915
R,0.8625863123582048,0.9129185869010128,0.858369696353942,0.9159237093928952
Lag,30.0,-5.0,-4.0,15.0
