,2014/15,2014/16,2014/17,2014/18
MAE,1.97630777820125,2.3329377216643308,4.553886109772359,4.040634064743191
RMSE,2.828653654298942,3.485477920601343,6.143029979618263,6.181814748160225
R,0.8917621416186434,0.8885250044592885,0.888627975148734,0.9408469158803303
