,2014/15,2015/16,2016/17,2017/18
MAE,1.7151957543113743,1.7649994642806097,2.49620204978161,4.124588324146781
RMSE,2.93995645286862,2.8499568194137503,3.7103353104799544,7.108805847558028
R,0.9004805073415163,0.9205770727950494,0.8027584542805576,0.9432835297788291
