,Likelihood_Loss,KL_Loss,Loss,mae,mse
148,86.04136657714844,461.2618064880371,[17.84875959291331],[2.351944],[20.03051]
149,92.76725769042969,459.19860076904297,[18.384599809884005],[2.7440522],[31.888124]
150,80.25366973876953,456.9877128601074,[17.333799991890626],[2.3146389],[22.119726]
151,82.83148193359375,454.736083984375,[17.478517028774064],[2.4300432],[20.9671]
152,90.60413360595703,452.50128173828125,[17.45293784579171],[2.511699],[25.500538]
153,89.1351547241211,450.13995361328125,[17.08759112378476],[2.4057317],[25.374926]
154,86.12276458740234,447.88477325439453,[17.23994362063524],[2.5843568],[24.882065]
155,81.36359405517578,445.5089683532715,[16.620974920309756],[2.2720587],[17.531204]
156,85.19276428222656,443.1897506713867,[16.932861449942088],[2.496408],[21.76968]
157,90.50033569335938,440.74859619140625,[16.638155250654826],[2.2952018],[21.742039]
158,73.30572509765625,438.5837631225586,[17.016044323187185],[2.691898],[30.845211]
159,88.18132781982422,436.49108123779297,[16.999307117841038],[2.5392652],[31.410307]
160,85.96661376953125,434.2010307312012,[16.88964324324821],[2.569316],[27.32143]
161,76.5577392578125,432.21068954467773,[17.473163069508498],[2.950536],[39.498928]
162,81.08992004394531,429.82119369506836,[16.157451425331274],[2.333523],[22.603354]
163,80.04075622558594,427.4562301635742,[16.166361274748013],[2.3557074],[21.667921]
164,99.75971221923828,425.3091506958008,[16.30400535596925],[2.4425433],[22.87956]
165,94.28143310546875,423.0805892944336,[16.16601911932792],[2.306765],[18.48969]
166,72.9742202758789,420.7845230102539,[16.224756048287404],[2.3132548],[21.046658]
167,75.66098022460938,418.4345359802246,[15.687694997022522],[2.228062],[17.146528]
168,89.23339080810547,416.06052017211914,[15.892351268972618],[2.3232214],[18.150087]
169,86.42893981933594,413.8213996887207,[15.82199423619482],[2.274076],[19.427631]
170,82.47989654541016,411.8092727661133,[15.915057265281916],[2.4306579],[21.576773]
171,95.55030059814453,409.7594528198242,[16.31453686417543],[2.815145],[32.465454]
172,80.82039642333984,407.5209770202637,[15.438871208135286],[2.2088544],[18.475147]
173,88.1529312133789,405.3145408630371,[15.714260664842282],[2.5784013],[28.287697]
174,87.27963256835938,403.00256729125977,[15.139092894993686],[2.2320223],[19.67504]
175,75.60833740234375,400.98365783691406,[15.725284879759744],[2.6225934],[31.062283]
176,83.81474304199219,398.7604522705078,[15.494090293920726],[2.4702613],[23.775152]
177,86.8455810546875,396.61477279663086,[15.336507080726538],[2.421783],[22.82859]
178,80.96794128417969,394.3263854980469,[15.10886760473791],[2.181426],[18.13556]
179,91.00418853759766,392.29126739501953,[15.858595266574767],[2.7570682],[32.947308]
180,89.78103637695312,390.2315673828125,[15.03496927827754],[2.411748],[23.245813]
181,94.00564575195312,388.0537757873535,[14.804622678442579],[2.3148065],[21.183323]
182,73.78736877441406,385.930419921875,[14.893694676194684],[2.4123285],[24.787474]
183,86.29846954345703,383.7792053222656,[14.828205986540912],[2.3672643],[24.580076]
184,77.52774810791016,381.522274017334,[14.79305783090263],[2.3604777],[24.047132]
185,79.29056549072266,379.36639404296875,[14.747417175143335],[2.3865747],[22.95467]
186,84.96703338623047,377.2896842956543,[14.557411733631636],[2.2766376],[21.244856]
187,94.72892761230469,375.05485916137695,[14.52170087345767],[2.3197901],[18.894659]
188,83.2607192993164,372.952335357666,[14.5406291509412],[2.4409633],[23.441628]
189,80.76510620117188,370.84128189086914,[13.985228600141118],[2.2082138],[16.388407]
190,72.32820892333984,368.7758369445801,[14.310727286824395],[2.510946],[28.783623]
191,77.415771484375,366.7622756958008,[14.181317754327756],[2.4483395],[24.289728]
192,73.65401458740234,364.784610748291,[14.420002280991373],[2.6528451],[31.95519]
193,75.19540405273438,362.7745056152344,[13.959363905724672],[2.231353],[19.539415]
194,74.47191619873047,360.76439666748047,[14.057057381155865],[2.4208639],[24.233143]
195,88.56694793701172,358.9447021484375,[14.399010777443475],[2.7443686],[33.481693]
196,99.16947937011719,356.86955642700195,[13.779882784491662],[2.1439047],[16.41957]
197,82.28502655029297,354.8338050842285,[13.602027828560901],[2.1902573],[18.254086]
198,89.2212905883789,352.8678779602051,[13.658753043777354],[2.3365402],[22.13913]
199,75.0246810913086,350.91285705566406,[13.681353809787366],[2.3953195],[22.807926]
200,87.9267807006836,348.7747497558594,[13.430276981753742],[2.1783187],[17.026815]
201,84.45137023925781,346.6794319152832,[13.354433348168673],[2.2783468],[20.973465]
202,91.15875244140625,344.642333984375,[13.417051773080882],[2.3541582],[26.335976]
203,86.60282897949219,342.5333938598633,[13.062459745208074],[2.1433983],[15.806437]
204,69.29158782958984,340.6813201904297,[13.461587404227599],[2.4972496],[28.073566]
205,86.07038879394531,338.68360137939453,[13.013481326219512],[2.1424315],[18.715195]
206,88.09943389892578,336.64391708374023,[12.977588076851672],[2.1849256],[19.763264]
207,94.04083251953125,334.8551712036133,[13.33617050011673],[2.452893],[19.262157]
208,72.57676696777344,332.9866485595703,[13.145968384918987],[2.3208694],[20.429403]
209,87.5654067993164,331.048828125,[13.090374876573394],[2.3791032],[19.167364]
210,81.04402923583984,329.2611312866211,[13.039527094780814],[2.505216],[26.16197]
211,82.13833618164062,327.4846839904785,[12.906810451878775],[2.3516102],[20.929928]
212,69.64044189453125,325.7241630554199,[12.973956464192423],[2.5360808],[26.442987]
213,77.68250274658203,323.6456985473633,[12.340750930235558],[1.8920187],[12.269029]
214,112.28946685791016,321.9604606628418,[13.117863726549961],[2.6871612],[28.524502]
215,76.2811050415039,320.022274017334,[12.336400436581695],[2.136466],[19.946388]
216,93.43441772460938,318.1378364562988,[12.480645832477096],[2.2871883],[20.292166]
217,105.75751495361328,316.5094528198242,[12.579656950816576],[2.3279579],[21.3062]
218,77.84390258789062,314.71068572998047,[12.266018092227636],[2.187147],[20.540823]
219,82.29840850830078,312.9168128967285,[12.466683049162398],[2.5385575],[27.176933]
220,90.92974853515625,311.0466117858887,[12.286969380789976],[2.2827857],[21.410309]
221,68.33715057373047,309.22486877441406,[12.191292599933904],[2.252132],[18.260485]
222,73.09149932861328,307.41129302978516,[12.030458116039787],[2.2495532],[20.024628]
223,71.62065124511719,305.55520248413086,[11.84247993457728],[2.11654],[16.25292]
224,83.78858947753906,303.7216567993164,[12.009624603497853],[2.3999891],[26.196014]
225,74.93110656738281,301.7001190185547,[11.73112239698564],[1.97545],[13.110738]
226,97.82640075683594,299.69046783447266,[11.67884689615934],[2.0466008],[15.372966]
227,88.84474182128906,297.86576080322266,[11.758932488211022],[2.2592645],[18.351439]
228,87.38858032226562,296.0452194213867,[11.593495453845804],[2.1496365],[18.962162]
229,85.672119140625,294.1953239440918,[11.428290896359359],[2.2396572],[21.702372]
230,81.29979705810547,292.2751159667969,[11.361313354918067],[1.9704084],[16.300512]
231,76.14067840576172,290.36831283569336,[11.257543184243467],[2.0118563],[16.207281]
232,100.9227523803711,288.7029571533203,[11.48436941631721],[2.2210782],[17.9335]
233,91.3048095703125,286.8919448852539,[11.091898853886148],[2.0791376],[18.275948]
234,81.40139770507812,285.20936584472656,[11.458063371162904],[2.2561295],[21.280006]
235,89.73408508300781,283.5709762573242,[11.304174799459917],[2.1870751],[16.052013]
236,79.61124420166016,281.9604682922363,[11.374040579897752],[2.2124798],[18.88223]
237,77.15531921386719,280.24981689453125,[11.144906729347358],[2.1215284],[19.2544]
238,85.65380096435547,278.69714736938477,[11.553079986860023],[2.484093],[27.662313]
239,84.22702026367188,277.03040313720703,[11.055951364741183],[2.2747278],[20.057343]
240,76.22916412353516,275.4113006591797,[10.928024935128853],[2.067585],[16.138668]
241,80.08576202392578,273.64267349243164,[10.69964842859872],[2.1430252],[19.459307]
242,90.21183013916016,271.92913818359375,[10.822560442492145],[2.1992214],[19.62394]
243,91.18770599365234,270.1282501220703,[10.80783438137017],[2.178788],[22.255257]
244,92.47993469238281,268.5725746154785,[10.761527084962548],[2.2187152],[21.800068]
245,74.09248352050781,266.9935836791992,[10.739273747997366],[2.1949089],[17.727844]
246,85.62565612792969,265.2179641723633,[10.403579149589126],[2.0223215],[15.196873]
247,83.26763153076172,263.57814025878906,[10.473541709385776],[2.0482602],[18.921844]
248,95.65906524658203,262.0165786743164,[10.603201507173173],[2.3789651],[21.470037]
249,95.47429656982422,260.59975814819336,[10.632809172571081],[2.3368082],[25.036947]
250,90.7140884399414,258.9825553894043,[10.253316376177485],[2.0188806],[16.03744]
251,78.39695739746094,257.4130744934082,[10.330547407580465],[2.045166],[15.228618]
252,73.28973388671875,255.67362213134766,[9.941440492591157],[1.850968],[11.277179]
253,94.4026870727539,254.0242042541504,[10.216699975262882],[2.197012],[17.833727]
254,82.57672882080078,252.59317779541016,[10.467588260900984],[2.4237096],[28.347088]
255,102.72298431396484,251.11825942993164,[10.081075345088047],[2.0349445],[17.540281]
256,85.05867004394531,249.543701171875,[9.956731346644498],[1.958733],[15.065605]
257,87.85694122314453,248.11431884765625,[10.297252280465736],[2.4845293],[35.01182]
258,80.90864562988281,246.6335792541504,[9.868634780987382],[2.2106032],[22.759108]
259,84.36305236816406,245.26549530029297,[10.494401443055565],[2.7031596],[34.106655]
260,75.9404525756836,243.6956787109375,[9.734643880284429],[1.9295686],[13.797272]
261,78.26644897460938,242.23254776000977,[10.013049708618901],[2.370807],[33.436573]
262,71.41581726074219,240.71323013305664,[9.781052377675387],[2.1065707],[17.268751]
263,78.4517822265625,239.40714263916016,[10.241555705752718],[2.481156],[25.33334]
264,84.21619415283203,237.99844360351562,[9.759503358568052],[2.202406],[18.354475]
265,91.20929718017578,236.53989791870117,[9.50172273363934],[2.0177085],[17.113409]
266,84.36959075927734,235.22894668579102,[9.976426146394319],[2.3304877],[21.141682]
267,91.56527709960938,233.7817840576172,[9.259482850373795],[1.9650502],[16.253042]
268,91.6048812866211,232.21098709106445,[9.30827664453719],[1.9655895],[13.82063]
269,89.57501220703125,230.73008728027344,[9.563367965445016],[2.1334722],[17.30801]
270,83.42953491210938,229.3417854309082,[9.439905494908636],[2.0957656],[19.03408]
271,75.59598541259766,227.97962188720703,[9.287258653206713],[2.062348],[20.95058]
272,98.2906265258789,226.5373992919922,[9.281215811842856],[2.0089147],[17.761114]
273,100.21737670898438,225.23755645751953,[9.199230506787625],[2.1672795],[20.096352]
274,89.15696716308594,223.83285522460938,[9.020001528219328],[2.067855],[15.799188]
275,93.17251586914062,222.4217185974121,[9.149877676749188],[2.1326299],[17.94878]
276,111.72644805908203,220.96880340576172,[9.004541045551717],[1.9019709],[13.23009]
277,71.92694854736328,219.59392166137695,[9.087818098272065],[2.0801926],[16.976767]
278,78.12626647949219,218.24742126464844,[9.115064954290085],[2.2804613],[30.581156]
279,84.565673828125,216.8923454284668,[8.644087163653241],[1.9684036],[14.989224]
280,85.40442657470703,215.5040512084961,[8.973185252687696],[2.074008],[15.10877]
281,76.48216247558594,214.19454956054688,[9.089746975197336],[2.1599808],[16.658987]
282,86.67269897460938,212.87965393066406,[8.887393912808632],[2.0770385],[16.201887]
283,89.24171447753906,211.57012176513672,[8.798337785089199],[2.1375902],[21.316832]
284,88.84905242919922,210.46684646606445,[9.27142489492998],[2.5924637],[29.053785]
285,81.74351501464844,209.17977142333984,[8.712355584932807],[1.9693458],[16.257097]
286,92.54553985595703,207.85461044311523,[8.690243028713166],[2.1800613],[21.640022]
287,82.26557922363281,206.56697845458984,[8.601800893879968],[2.0505693],[17.120684]
288,79.73983001708984,205.26921844482422,[8.623418202255131],[2.1107225],[18.573416]
289,93.26382446289062,204.1252784729004,[9.004751932510096],[2.3718073],[26.394632]
290,69.64075469970703,202.86895751953125,[8.521742738968827],[2.0819254],[19.552334]
291,64.76973724365234,201.70421600341797,[8.689868554596568],[2.151743],[15.575956]
292,80.54552459716797,200.53258895874023,[8.533809435016881],[2.2241666],[20.632252]
293,71.47181701660156,199.3295135498047,[8.317531312803903],[2.107263],[28.957449]
294,80.54418182373047,198.08118438720703,[8.39901165150505],[2.1069162],[17.263021]
295,74.94458770751953,196.84160614013672,[8.118434458543884],[1.9161971],[12.964886]
296,95.86446380615234,195.6973991394043,[8.601083594229403],[2.2863624],[17.837135]
297,83.42945861816406,194.45893096923828,[8.23395953059706],[2.0598662],[17.656261]
298,89.8150863647461,193.346923828125,[8.563430327879955],[2.2439804],[20.060097]
299,79.65156555175781,192.33895874023438,[8.239687801156776],[2.2372787],[21.713112]
300,84.82877349853516,191.09532928466797,[8.044822521056247],[1.9031154],[15.642671]
301,96.86568450927734,189.88948440551758,[8.183225038934658],[2.0729556],[17.494072]
302,82.38728332519531,188.83424377441406,[8.133003519982406],[2.1198819],[17.58366]
303,71.13752746582031,187.66788864135742,[7.967471715520907],[1.9825115],[14.832669]
304,73.54203796386719,186.33740234375,[7.667310858600128],[1.8112459],[13.593444]
305,98.70083618164062,185.13288497924805,[7.870895780208934],[2.0305338],[13.81552]
306,74.71456909179688,184.07193756103516,[7.945398027584545],[2.2222755],[17.487722]
307,85.58436584472656,182.95153045654297,[7.831654880284844],[2.0084758],[14.026303]
308,76.38536834716797,181.89037704467773,[7.935792615073753],[2.1827252],[21.599358]
309,80.80541229248047,180.81298446655273,[7.802282241052019],[2.1557362],[18.45724]
310,80.16688537597656,179.5629997253418,[7.402453540766512],[1.8414373],[16.116995]
311,83.5731430053711,178.44189071655273,[7.7179829354318565],[1.9965801],[16.165335]
312,97.88813018798828,177.43013381958008,[7.621478429894547],[2.05605],[15.783976]
313,63.51992416381836,176.3354263305664,[7.533300415127308],[1.9118887],[15.659485]
314,89.14705657958984,175.27836227416992,[7.5884256054775365],[2.0920582],[19.74958]
315,74.87044525146484,174.21556854248047,[7.458465150891161],[1.8881321],[13.192372]
316,79.63693237304688,173.0677833557129,[7.465072773316412],[1.9018273],[19.44567]
317,88.6520767211914,171.97259140014648,[7.22441914167301],[1.9192598],[14.98866]
318,84.76641845703125,170.8863296508789,[7.512598045633041],[2.0311682],[15.68169]
319,89.77159118652344,169.82462310791016,[7.3725246540229765],[2.0832767],[21.55727]
320,93.28170776367188,168.70899963378906,[7.386114586889369],[1.9561163],[14.051243]
321,94.35856628417969,167.81398391723633,[7.7767968581854054],[2.2355266],[20.490377]
322,97.373779296875,166.79692840576172,[7.302484377802752],[1.9655161],[15.136482]
323,88.90521240234375,165.9072380065918,[7.433788095972542],[2.2174125],[20.836782]
324,90.3868637084961,164.9872169494629,[7.291223105756008],[2.1081367],[18.727718]
325,86.248779296875,164.00384902954102,[7.123306574520527],[1.8932437],[14.927762]
326,71.36084747314453,162.9065170288086,[6.992336409158494],[1.8565116],[13.526534]
327,93.74555206298828,162.05980682373047,[7.4365563410623965],[2.1733396],[20.61686]
328,70.21731567382812,161.05990982055664,[6.977104103082624],[1.9797598],[16.957512]
329,80.35114288330078,160.17638397216797,[7.228025041694823],[2.199698],[19.15656]
330,78.28858947753906,159.33300018310547,[7.14347952563828],[2.119617],[19.709814]
331,94.20516204833984,158.4209098815918,[7.209403805496526],[2.1301215],[19.787008]
332,66.57864379882812,157.58493041992188,[6.996157452902484],[2.2622888],[25.903841]
333,70.39547729492188,156.5612564086914,[6.7677367447547825],[1.7926494],[11.512175]
334,102.84951782226562,155.54457092285156,[6.874720626420522],[1.9823508],[13.324923]
335,104.12025451660156,154.62707138061523,[6.934523970930307],[2.0352783],[18.429768]
336,76.57173919677734,153.70098876953125,[6.823797810458346],[2.0050254],[17.565523]
337,89.3597412109375,152.73968505859375,[6.748938875219946],[1.9034258],[14.489971]
338,86.86624908447266,151.76025772094727,[6.727025835604592],[1.9470828],[18.271248]
339,96.85234832763672,150.79895782470703,[6.658477878162901],[1.8161529],[12.033654]
340,82.1286849975586,149.95782852172852,[6.934614737129164],[2.1803133],[18.550835]
341,89.37342071533203,149.08040618896484,[6.795054410431353],[1.934542],[16.935465]
342,79.68785858154297,148.33518981933594,[6.8758764906027885],[2.2085254],[30.52369]
