,Likelihood_Loss,KL_Loss,Loss,mae,mse
341,116.26856231689453,198.4537467956543,[9.866497419384329],[2.0977902],[20.173908]
342,99.85820770263672,197.40626525878906,[9.928329172210788],[2.2635603],[24.124258]
343,104.51078033447266,196.34780883789062,[9.470671862933052],[2.1022837],[23.31572]
344,88.3025131225586,195.17497634887695,[9.343898371862762],[1.8869975],[14.742124]
345,123.57402038574219,194.05039596557617,[9.627284105809764],[1.983637],[15.4507675]
346,95.5384750366211,193.09051513671875,[9.941321575707738],[2.2821326],[27.339859]
347,117.66648864746094,192.08384323120117,[9.85385261049112],[2.2900891],[25.613731]
348,100.62724304199219,191.2328987121582,[9.838387712019134],[2.38803],[25.636497]
349,97.96995544433594,190.31716537475586,[9.874441643372334],[2.4228404],[29.70491]
350,98.7310791015625,189.4550552368164,[9.83435190568643],[2.302159],[20.96764]
351,106.95296478271484,188.5099868774414,[9.511181395948483],[2.1517546],[23.584953]
352,94.5168685913086,187.50069427490234,[9.323328901350829],[2.2125783],[24.109028]
353,116.52082061767578,186.5603370666504,[9.517312383034755],[2.2255275],[22.822878]
354,90.16655731201172,185.49772262573242,[9.115582070083288],[1.9502809],[16.593441]
355,107.51788330078125,184.2989501953125,[9.023047418412204],[1.7131613],[12.677431]
356,100.05599975585938,183.3791046142578,[9.646344913499119],[2.3460958],[24.97988]
357,103.80339050292969,182.39170837402344,[9.406570191010236],[2.322237],[28.209259]
358,97.70035552978516,181.42914581298828,[9.160790724293067],[1.9358468],[14.433024]
359,102.41000366210938,180.46452713012695,[9.087381654364492],[2.1750107],[22.29514]
360,99.4580078125,179.43794631958008,[9.044067642531568],[2.103011],[22.83159]
361,103.2496109008789,178.54986953735352,[9.097986455178159],[2.2438383],[22.31565]
362,108.32298278808594,177.60156631469727,[8.962993259277155],[2.0124729],[22.518675]
363,107.75308227539062,176.6357765197754,[8.956099879793083],[2.13654],[21.390232]
364,90.61359405517578,175.68265914916992,[9.254810010659718],[2.35604],[38.02874]
365,111.56104278564453,174.7155303955078,[8.866067838169364],[2.0447166],[18.048569]
366,94.45977783203125,173.74242401123047,[8.782712389346045],[2.0021648],[17.07215]
367,126.64991760253906,172.87524032592773,[9.072972233620089],[2.1191602],[17.841005]
368,99.4604721069336,172.01993942260742,[8.713020103181943],[2.052277],[19.019316]
369,102.09992980957031,171.0577507019043,[8.647652928651445],[1.9412897],[17.859882]
370,97.77388000488281,170.0337791442871,[8.579567831089962],[1.7619501],[12.992436]
371,95.46310424804688,169.16728591918945,[8.975141560818336],[2.1911197],[20.254782]
372,100.21391296386719,168.31593322753906,[8.368358760135672],[1.8814753],[12.294174]
373,102.56523895263672,167.41638565063477,[8.686130212841398],[2.084447],[20.152384]
374,88.3973159790039,166.51730728149414,[8.465027503003622],[2.0617669],[20.29441]
375,96.55986022949219,165.63405227661133,[8.281564466907739],[1.8740659],[15.07021]
376,98.97880554199219,164.76739883422852,[8.475449423399224],[2.059561],[18.443851]
377,105.50869750976562,163.95057678222656,[8.372385948143545],[2.204743],[20.360674]
378,83.60210418701172,163.1078338623047,[8.570463913866421],[2.1419666],[18.91013]
379,113.53755950927734,162.32696914672852,[8.57553777912114],[2.189284],[19.078445]
380,115.46605682373047,161.5694236755371,[8.66872655030613],[2.303586],[24.774036]
381,78.98133087158203,160.67212677001953,[8.127423437451112],[1.9359145],[17.649258]
382,91.6795654296875,159.84020233154297,[8.234364440833355],[2.0937653],[20.118326]
383,78.75887298583984,158.94876861572266,[7.96872302271008],[1.896762],[18.980238]
384,91.66698455810547,157.98640060424805,[7.9198989221804394],[1.8872162],[13.2645]
385,103.57235717773438,157.1061668395996,[8.169676975196184],[1.884676],[20.031437]
386,109.3223876953125,156.25421905517578,[8.07955140767829],[2.055538],[17.659803]
387,113.16242980957031,155.42591857910156,[8.177260106827694],[2.1160164],[22.676197]
388,98.35041809082031,154.55170059204102,[7.832614826994477],[1.8832452],[17.843237]
389,96.87419128417969,153.6433448791504,[7.939244356995663],[1.9562563],[17.94858]
390,93.87245178222656,152.81899642944336,[7.968372433110658],[2.162136],[25.186451]
391,100.82989501953125,152.04497528076172,[7.905610924213666],[2.0003545],[14.646176]
392,107.27644348144531,151.24616241455078,[8.078897855491897],[2.0411427],[18.881664]
393,105.94415283203125,150.48138427734375,[8.003838381646815],[2.125815],[18.816458]
394,110.1928939819336,149.71752548217773,[8.06719272634679],[2.0613072],[17.631014]
395,101.08143615722656,148.94243621826172,[7.913589674384963],[1.9849339],[16.424051]
396,94.51507568359375,148.17768478393555,[7.691418186794147],[2.0755396],[20.05468]
397,90.29277801513672,147.34016036987305,[7.815959728873224],[1.8905966],[11.515675]
398,116.1873550415039,146.56300354003906,[7.6677399216356354],[2.0639107],[17.349817]
399,132.53392028808594,145.7575225830078,[7.675909036188601],[1.9643356],[20.932556]
400,104.31559753417969,144.96192169189453,[7.351919432738205],[1.8453046],[12.140555]
401,87.6139907836914,144.08386611938477,[7.359364273661239],[1.8445985],[13.689428]
402,97.61874389648438,143.2840805053711,[7.414334261336594],[1.8242962],[15.007782]
403,117.22578430175781,142.56766510009766,[7.759307244348438],[2.0412922],[18.607424]
404,95.54843139648438,141.83277893066406,[7.531789686234733],[2.0782602],[20.0844]
405,96.64042663574219,141.0997428894043,[7.693701658290033],[2.1447263],[18.26154]
406,116.90563201904297,140.44585418701172,[7.535408457781309],[2.1748874],[23.831142]
407,104.50208282470703,139.6907844543457,[7.457079715811024],[1.9977965],[19.548826]
408,94.44794464111328,139.06340789794922,[7.530282039372038],[2.265817],[24.763885]
409,113.25096130371094,138.3891258239746,[7.402685769457767],[2.1490405],[24.025433]
410,114.81623077392578,137.6699333190918,[7.267310634631841],[2.01307],[17.578306]
411,96.38380432128906,136.98366928100586,[7.6527909824162155],[2.3736799],[28.14089]
412,91.20795440673828,136.33577346801758,[7.354035190645736],[2.1959531],[24.050858]
413,124.09514617919922,135.5833969116211,[6.988462491602495],[1.8717481],[15.151433]
414,87.24822235107422,134.85983657836914,[7.34272035021732],[2.0940468],[21.039402]
415,107.88204956054688,133.99343490600586,[6.808300752810174],[1.6457018],[9.876136]
416,100.11289978027344,133.19857025146484,[7.101079357015594],[1.8969226],[20.038576]
417,98.58354187011719,132.4777717590332,[7.102147162584926],[1.9476861],[17.27367]
418,112.90823364257812,131.76678085327148,[7.102134929640529],[2.000637],[18.609905]
419,107.08696746826172,131.13786697387695,[7.207586872526252],[2.1625535],[21.484425]
420,119.68323516845703,130.44260787963867,[7.200024152639393],[1.9580296],[16.423655]
421,122.33696746826172,129.84097290039062,[7.2923158133242945],[2.2096095],[23.839092]
422,96.33861541748047,129.17828369140625,[6.910426249125088],[1.9436713],[18.105083]
423,102.47039031982422,128.46078872680664,[6.807699074513076],[1.9235802],[15.012171]
424,89.6178970336914,127.81121444702148,[7.002711877217648],[2.0767765],[20.15734]
425,102.39683532714844,127.26316833496094,[7.412870992941395],[2.4481072],[27.003605]
426,84.54637908935547,126.67285919189453,[6.887116391645562],[2.0621803],[18.863218]
427,123.4737548828125,126.00945281982422,[6.603718480282335],[1.971024],[17.484833]
428,88.277587890625,125.41815948486328,[7.107608640039694],[2.2546782],[20.140312]
429,104.60083770751953,124.8099479675293,[6.750773159280943],[1.9682301],[18.575815]
430,101.28301239013672,124.13730239868164,[6.6049485080270065],[1.8088516],[14.3491125]
431,114.47540283203125,123.51725387573242,[6.78937769435617],[2.0871003],[17.788954]
432,117.71803283691406,122.84605026245117,[6.599624510099325],[1.8976681],[13.751598]
433,117.49681091308594,122.23554611206055,[6.887856406483912],[2.2027297],[20.05719]
434,90.27808380126953,121.65474700927734,[6.774106709074254],[1.9669641],[15.235249]
435,103.59434509277344,121.04436492919922,[6.718364716457572],[1.9886632],[19.233917]
436,116.20817565917969,120.46039199829102,[6.794025777227998],[2.1537492],[20.159828]
437,104.91793060302734,119.9279670715332,[6.73341740903778],[2.1766648],[20.783978]
438,115.7511978149414,119.26031875610352,[6.1467496004651085],[1.8543568],[18.049345]
439,94.58985900878906,118.54759216308594,[6.245327990068305],[1.7925268],[13.935911]
440,117.34942626953125,117.89437866210938,[6.479201066809823],[1.9790004],[20.233063]
441,88.79595947265625,117.23224639892578,[6.4660479738913565],[1.7280182],[10.534182]
442,110.39210510253906,116.61167907714844,[6.416179918464289],[2.1338203],[23.77836]
443,85.54267120361328,116.02725982666016,[6.483635096217994],[1.9342517],[16.048784]
444,106.98336791992188,115.41073226928711,[6.628546807035868],[2.0405362],[16.94004]
445,130.52020263671875,114.83447265625,[6.431906542657557],[2.08533],[17.864784]
446,112.79435729980469,114.27375793457031,[6.449481180840925],[1.9685253],[20.206442]
447,109.61328125,113.6328239440918,[6.0596549935496595],[1.7914495],[14.871837]
448,126.66404724121094,112.96815872192383,[6.194457643206885],[1.8969963],[17.461294]
449,109.49600982666016,112.37407302856445,[6.272194359674177],[1.9058256],[19.164188]
450,96.8240966796875,111.78761672973633,[6.209061829748524],[1.8187257],[12.740395]
451,91.07791900634766,111.32949447631836,[6.575821310079766],[2.4087594],[30.388182]
452,87.7276840209961,110.73086929321289,[6.182698807449012],[1.8716571],[14.20009]
453,96.104736328125,110.07478713989258,[6.0219089284181155],[1.7529904],[12.085897]
454,92.15052795410156,109.49216842651367,[6.229928930967734],[1.8788877],[14.28265]
455,100.00306701660156,108.96355438232422,[6.23963895082033],[2.0384097],[17.461426]
456,111.76083374023438,108.44792556762695,[6.27356477644586],[1.9936392],[16.3829]
457,107.33845520019531,107.94030380249023,[6.105638988798074],[2.009322],[22.170889]
458,126.2191390991211,107.45076370239258,[6.475587442930436],[2.2232583],[25.848707]
459,117.58644104003906,106.97647857666016,[6.240885071451841],[2.0221639],[16.665012]
460,105.2256088256836,106.4486083984375,[6.084079760353432],[2.0175433],[17.214891]
461,85.38935852050781,105.9221305847168,[5.954137997207124],[1.9031208],[13.810051]
462,117.4726333618164,105.3827018737793,[6.02427887813735],[1.980551],[20.114088]
463,122.99114227294922,104.83169555664062,[5.817226927293647],[1.842036],[15.8246155]
464,82.91954040527344,104.37345886230469,[6.270717132554257],[2.19969],[19.156519]
465,102.11841583251953,103.89485168457031,[5.964820222507931],[2.0934331],[19.317316]
466,130.9749298095703,103.41535568237305,[6.054592795968423],[2.2501147],[25.821054]
467,110.05919647216797,102.85525512695312,[5.832694685613382],[1.833369],[15.935863]
468,73.21308898925781,102.28626251220703,[5.729527964683058],[1.8126483],[14.070226]
469,106.25394439697266,101.73417663574219,[5.660464638188821],[1.9323574],[16.747538]
470,86.02311706542969,101.21337509155273,[5.501032875117445],[1.8234283],[15.120143]
471,103.24739837646484,100.6719970703125,[5.696385528155484],[1.7081891],[11.552754]
472,97.6100082397461,100.1379623413086,[5.887279608039598],[1.9676458],[18.675898]
473,98.12896728515625,99.67709732055664,[5.900894789657546],[2.054642],[19.268435]
474,119.06477355957031,99.25213241577148,[5.8874194884990665],[2.0334988],[16.106491]
475,90.7975845336914,98.8075065612793,[5.654897114559228],[1.887368],[16.299072]
476,110.7732925415039,98.33785247802734,[5.659879124465726],[1.9709756],[17.399317]
477,98.56134033203125,97.81402206420898,[5.648945734373082],[1.8013176],[11.405231]
478,106.1280288696289,97.3097152709961,[5.723430253367915],[1.7734425],[11.383947]
479,106.55491638183594,96.85751724243164,[5.7143982471835075],[1.9948347],[13.767492]
480,111.78507995605469,96.39395141601562,[5.818813967983883],[2.0984747],[18.740269]
481,100.28348541259766,95.98795318603516,[5.868822777043576],[2.1372876],[32.708397]
482,107.88264465332031,95.54866409301758,[5.864224245279422],[2.1692562],[22.526354]
483,92.78398895263672,95.03812408447266,[5.352701583175988],[1.6825194],[12.875169]
484,101.68976593017578,94.64046096801758,[5.8793283249225725],[2.180129],[31.059025]
485,124.5187759399414,94.2340316772461,[5.687290412000279],[2.1439364],[23.950926]
486,127.67310333251953,93.81501770019531,[5.482697573548397],[2.0584104],[21.917658]
487,103.66357421875,93.37424850463867,[5.574282569497438],[2.061564],[19.283735]
488,109.70143127441406,92.98635864257812,[6.132977375775594],[2.4483106],[31.937426]
489,129.22299194335938,92.62007522583008,[5.776767134299193],[2.2907186],[27.621443]
490,97.98443603515625,92.21498489379883,[5.592255517721029],[2.0166156],[17.831957]
491,131.18214416503906,91.79084014892578,[5.478325055839835],[2.037858],[20.791508]
492,105.75912475585938,91.34870910644531,[5.298633494350694],[1.88344],[15.122811]
493,82.94429779052734,90.9914436340332,[5.718203557250093],[2.1274538],[21.09618]
494,112.56864166259766,90.57761764526367,[5.600368510332654],[1.9136713],[16.189266]
495,95.45098114013672,90.16676330566406,[5.3358595149427455],[1.8352329],[17.159382]
496,114.0784912109375,89.73387908935547,[5.21064143436453],[1.7765113],[13.483184]
497,108.21936798095703,89.38475036621094,[5.930357197075807],[2.397588],[25.377127]
498,104.99761962890625,88.96610260009766,[5.228931888855319],[1.766574],[12.1146]
499,104.34200286865234,88.49087524414062,[5.121068023122246],[1.803018],[14.896102]
500,92.08950805664062,88.08355712890625,[5.149769337325646],[2.0000474],[17.284039]
501,93.94728088378906,87.71190643310547,[5.517407613555664],[2.143471],[19.61008]
502,100.14620208740234,87.30495834350586,[5.270131498373223],[1.939806],[18.360306]
503,118.62359619140625,86.89931869506836,[5.402428210699771],[2.1627972],[21.698706]
504,135.36386108398438,86.49509048461914,[5.086872710758569],[1.8539095],[15.822122]
505,100.82110595703125,86.05133438110352,[5.2387928777613615],[2.015528],[18.038185]
506,91.23014068603516,85.61894226074219,[4.985443525378967],[1.7180446],[14.148245]
507,116.69367980957031,85.20210266113281,[5.374610490734314],[2.0046666],[16.615938]
508,114.6893310546875,84.8572769165039,[5.382557767302771],[2.077881],[23.145525]
509,128.81744384765625,84.49108123779297,[5.187888654014319],[1.8871417],[15.743572]
510,107.96719360351562,84.15475845336914,[5.313156332120584],[2.097441],[22.524948]
511,99.05427551269531,83.74889755249023,[5.300688599335582],[2.0596635],[27.42155]
512,126.33975219726562,83.36433410644531,[5.192395378907228],[1.9708571],[16.785347]
513,123.6238784790039,83.03980255126953,[5.185738175134195],[2.0920901],[22.303822]
514,116.37345123291016,82.64210510253906,[5.189615046324292],[1.9433411],[14.734417]
515,96.64933776855469,82.22533798217773,[4.859748030913441],[1.7602985],[14.117055]
516,140.0373077392578,81.824951171875,[5.110308881314243],[2.0210588],[20.6723]
517,102.94662475585938,81.41751861572266,[4.77655563718804],[1.8383163],[14.729749]
518,118.83780670166016,81.07943725585938,[5.1529827987567485],[2.1314828],[28.16912]
519,91.51596069335938,80.74734115600586,[5.197973361517717],[2.1242378],[16.631811]
520,89.43061065673828,80.34048843383789,[4.715270045945032],[1.7407811],[12.965358]
521,118.47050476074219,80.03748321533203,[5.352932447573321],[2.165799],[19.076702]
522,81.0931396484375,79.67209243774414,[4.844405031174843],[1.7810167],[12.782986]
523,135.97511291503906,79.29226684570312,[4.8398304432171475],[2.0168042],[21.995949]
524,122.97344970703125,78.91719436645508,[4.783865708006214],[1.8842651],[16.436813]
525,117.746337890625,78.60785675048828,[5.185612455827545],[2.2122366],[22.911001]
526,92.8370361328125,78.31488037109375,[4.813407771027683],[1.9471301],[14.262227]
527,97.82591247558594,78.06575012207031,[5.68420039292698],[2.507524],[30.757483]
528,91.4408950805664,77.80170440673828,[5.160778636191997],[2.1558774],[20.399971]
529,114.78937530517578,77.47431945800781,[4.838172367892732],[1.9416591],[15.628446]
530,110.712646484375,77.12304306030273,[4.805948329721052],[1.9113108],[17.20247]
531,115.15458679199219,76.75652313232422,[4.66864627008444],[1.7759],[12.884434]
532,126.4876937866211,76.42509078979492,[5.089707837895119],[2.266352],[25.101233]
533,129.11717224121094,76.09456253051758,[4.782182574786305],[1.9010893],[14.606051]
534,101.46414947509766,75.8022689819336,[5.008475539571183],[2.0938041],[19.220106]
535,124.95568084716797,75.49621963500977,[4.708088323648374],[2.0366964],[19.352888]
536,135.70419311523438,75.13689422607422,[4.576446101023544],[1.6692119],[10.466365]
537,115.38346862792969,74.77680206298828,[4.5243127438585775],[1.6694808],[11.957854]
538,124.22055053710938,74.41763687133789,[4.65242990886291],[1.8166785],[16.252626]
539,109.01616668701172,74.07270050048828,[4.653786521301693],[1.937512],[25.8277]
540,102.41626739501953,73.8083724975586,[4.763778785827787],[2.014963],[18.052525]
541,116.19651794433594,73.49917221069336,[4.6875366183320315],[1.9185072],[15.961819]
542,129.53817749023438,73.16634750366211,[4.538865277742208],[1.8128918],[12.560717]
543,109.07705688476562,72.87562561035156,[4.876006777464278],[1.9303885],[18.716183]
544,79.90937805175781,72.62939834594727,[4.894500219741135],[2.0510137],[21.243698]
545,106.98748016357422,72.31129455566406,[4.757471462421335],[1.9278885],[14.555098]
546,80.7592544555664,72.01335144042969,[4.698029443649179],[1.8549782],[17.849556]
547,114.43030548095703,71.66547775268555,[4.327198064995635],[1.7141786],[13.498382]
548,104.45720672607422,71.3427505493164,[4.817708430287285],[2.1475596],[18.99948]
549,109.85467529296875,71.08618545532227,[4.810137195199342],[1.9696593],[16.898422]
550,108.38096618652344,70.79012680053711,[4.750896586654955],[2.0049171],[20.412916]
551,126.57745361328125,70.51345825195312,[4.773470403820515],[2.0321045],[24.668564]
552,107.21551513671875,70.24370956420898,[4.76002617375908],[2.1036296],[20.328768]
553,107.68650817871094,69.9430923461914,[4.658198120413338],[1.9941388],[16.577967]
554,94.95530700683594,69.72066879272461,[4.941304928420578],[2.2544787],[24.514044]
555,97.06375885009766,69.42147445678711,[4.400412343272587],[1.8694899],[15.009804]
556,146.16571044921875,69.15093612670898,[4.651325052488166],[1.9344743],[13.775441]
557,102.5877685546875,68.89858627319336,[4.85278781725166],[2.2291257],[24.501316]
558,123.09831237792969,68.65975570678711,[4.704238865747175],[2.0555706],[19.545057]
559,113.86564636230469,68.37552261352539,[4.6287140050054845],[1.9314284],[16.03239]
560,102.29166412353516,68.06917190551758,[4.406496400533454],[1.7264286],[11.341115]
561,102.7232666015625,67.84092330932617,[4.692044923133639],[2.188993],[24.595531]
562,112.2831802368164,67.59449768066406,[4.873548903145029],[2.1263826],[22.08381]
563,98.67534637451172,67.36988830566406,[4.7644392026477],[2.0891685],[17.118292]
564,129.411376953125,67.11050033569336,[4.474798409055944],[1.8354939],[16.131285]
565,134.149658203125,66.84793472290039,[4.567604724522072],[1.9075285],[14.119107]
566,104.32733154296875,66.61084747314453,[4.474505272017389],[1.9850335],[15.887435]
567,129.30755615234375,66.35941314697266,[4.454745444264297],[1.9134314],[16.686148]
568,95.01262664794922,66.07519149780273,[4.363600650982437],[1.8291447],[15.174601]
569,117.3200454711914,65.8242301940918,[4.59714876158474],[1.971165],[18.033773]
570,95.97056579589844,65.53630828857422,[4.240287415862304],[1.7070558],[13.256502]
571,102.32131958007812,65.31223678588867,[4.734018167153745],[2.3917475],[28.14417]
572,87.86880493164062,65.09007263183594,[4.564641439540108],[2.0710363],[15.890695]
573,92.23639678955078,64.8613395690918,[4.582544245399668],[2.1243317],[23.392776]
574,102.02804565429688,64.62895584106445,[4.340142786539563],[1.9386284],[22.69092]
575,96.6925277709961,64.4401626586914,[4.85932088750274],[2.4221838],[27.141422]
576,114.31981658935547,64.22092247009277,[4.3668791397221645],[1.9854841],[20.561768]
577,107.34593200683594,63.981544494628906,[4.4429155295084675],[1.9708081],[19.11117]
578,98.56407928466797,63.73490524291992,[4.339062290873266],[1.8461989],[12.723865]
579,112.36017608642578,63.475521087646484,[4.438307944595704],[1.9226825],[13.016144]
580,104.99601745605469,63.23329162597656,[4.366973405698164],[2.0043952],[27.120487]
581,104.56204986572266,63.00587844848633,[4.470913982802677],[2.1262786],[22.188335]
582,91.01759338378906,62.7550048828125,[4.020344406311261],[1.7498895],[15.251225]
583,114.77820587158203,62.52549743652344,[4.393968035979397],[2.0046644],[18.21511]
584,103.1888198852539,62.30084037780762,[4.213081681280318],[1.953545],[22.31695]
585,111.06735229492188,62.07347106933594,[4.322571571858959],[2.0064757],[18.64456]
586,88.1197280883789,61.84321975708008,[4.0721484264766294],[1.8298122],[13.3333235]
587,133.59841918945312,61.66357421875,[4.5354972179481],[2.277677],[26.73716]
588,104.0019302368164,61.439598083496094,[4.367188648757417],[2.0901814],[18.793486]
589,114.46839141845703,61.195899963378906,[4.217611661900434],[1.8641669],[15.357891]
590,119.20452117919922,61.00483322143555,[4.2582841795018185],[2.0866475],[22.017864]
591,106.27105712890625,60.79318618774414,[4.359217618764806],[1.9603504],[18.967373]
592,105.88963317871094,60.59359550476074,[4.367193443864786],[2.021901],[19.0213]
593,104.98231506347656,60.386260986328125,[4.354498829433232],[2.005921],[16.46328]
594,118.66668701171875,60.17292404174805,[4.461801845059304],[2.0505986],[18.063822]
595,95.39646911621094,59.97665023803711,[4.153385152951921],[2.054929],[20.22902]
596,101.08914184570312,59.74091720581055,[4.072257945659494],[1.7986246],[12.339503]
597,124.8154296875,59.569908142089844,[4.547860256625191],[2.3986664],[34.867058]
598,80.91070556640625,59.34557914733887,[3.957424819138927],[1.8131016],[15.346304]
599,113.15219116210938,59.18117141723633,[4.528954918709201],[2.1876729],[18.41159]
600,112.13257598876953,58.98398971557617,[4.1818029591130825],[1.9197555],[14.57422]
601,124.15023803710938,58.75832748413086,[4.166586699341817],[1.8028529],[14.298842]
602,100.20423126220703,58.58981704711914,[4.501571638967546],[2.1278741],[22.438232]
603,93.10604095458984,58.420738220214844,[4.3470894450107185],[2.1983232],[24.019102]
604,145.92710876464844,58.19862747192383,[3.856067936286762],[1.8191746],[15.089866]
605,131.61868286132812,57.976633071899414,[3.9730030767578293],[1.7705967],[12.290182]
606,131.38134765625,57.78154182434082,[4.214186151895858],[1.9700209],[19.875305]
607,106.57471466064453,57.58293342590332,[4.220927585148179],[1.9830134],[18.229038]
608,124.11007690429688,57.39704895019531,[4.177913965153532],[1.9259773],[14.424357]
609,90.16889190673828,57.20590591430664,[4.073248568245164],[2.004701],[20.1741]
610,100.38379669189453,57.012237548828125,[4.1163933919082805],[2.0547912],[21.092085]
611,100.42443084716797,56.79460144042969,[3.7770453830302975],[1.6262035],[9.312333]
612,112.13593292236328,56.56568145751953,[3.9845431522315327],[1.8804609],[12.50512]
613,112.56244659423828,56.39822769165039,[4.139910229032449],[1.9976647],[18.754675]
614,88.6290283203125,56.232378005981445,[4.329443207069157],[2.0211563],[19.61108]
615,86.1353988647461,56.0534553527832,[4.049351510925199],[1.9825759],[16.230963]
616,109.99371337890625,55.92614936828613,[4.335322492591261],[2.222818],[23.690022]
617,131.34022521972656,55.73707389831543,[3.9512739672164305],[1.9385842],[20.235617]
618,96.38617706298828,55.608516693115234,[4.394737234250749],[2.1080248],[17.930912]
619,137.00765991210938,55.414947509765625,[3.9422438102082857],[1.9841368],[21.81453]
620,113.45869445800781,55.214820861816406,[3.768747292986933],[1.7815603],[14.681896]
621,126.69676208496094,54.99753379821777,[3.875895670293219],[1.7776632],[11.756733]
622,93.07859802246094,54.803470611572266,[3.9750053751857943],[1.8690009],[16.010643]
623,82.09564971923828,54.61264610290527,[3.8963109699209313],[1.8120638],[15.599696]
624,102.72113037109375,54.452348709106445,[4.065217483065705],[2.0880914],[28.10466]
625,103.7972640991211,54.27727508544922,[3.788532182454916],[1.8642462],[16.963974]
626,123.11376190185547,54.1053581237793,[3.95864100053732],[1.8555603],[15.515745]
627,112.63086700439453,53.939775466918945,[4.054684970677083],[2.0903137],[20.544601]
628,105.96829223632812,53.765625,[4.081788322474585],[1.9702975],[24.734175]
629,121.77235412597656,53.5977725982666,[3.9706733210617133],[1.9212892],[16.760136]
630,113.41187286376953,53.43558311462402,[4.207698075622963],[2.1301198],[21.869776]
631,102.7045669555664,53.24894905090332,[3.9944374442320876],[1.955541],[17.96878]
632,113.09153747558594,53.059356689453125,[3.843522872442973],[1.8669932],[14.370442]
633,91.42274475097656,52.92300605773926,[4.107749115737661],[2.0405898],[16.806553]
634,99.50878143310547,52.77543830871582,[3.994185101302847],[1.9811732],[14.112837]
635,98.99756622314453,52.61174774169922,[3.9084637016700654],[2.013846],[17.19167]
636,110.45292663574219,52.454763412475586,[3.8894881643928723],[1.9655749],[15.455377]
637,102.88236999511719,52.32438278198242,[4.228885271632958],[2.2130816],[24.061504]
638,102.16289520263672,52.15480613708496,[3.7487269811107287],[1.8333713],[16.659367]
639,106.73155212402344,51.97788047790527,[3.906216641377316],[1.8679135],[17.055033]
640,113.62210083007812,51.811649322509766,[3.7964101854255006],[1.8952032],[16.773071]
641,104.25452423095703,51.713077545166016,[4.214343095663074],[2.2320583],[29.977848]
642,102.38572692871094,51.55929374694824,[4.0319673052850655],[2.1831813],[25.699896]
643,94.96615600585938,51.37428283691406,[3.705278867273807],[1.5775418],[7.8678284]
644,86.06412506103516,51.215505599975586,[3.7568645584531866],[1.8912036],[13.275507]
645,105.43584442138672,51.072898864746094,[4.004987044313846],[2.0619802],[21.062756]
646,116.19599151611328,50.93628692626953,[3.9532206221561115],[2.0900152],[20.761461]
647,132.73240661621094,50.7811222076416,[3.723547523284649],[1.9751616],[18.713982]
648,110.17806243896484,50.62864685058594,[3.8850638718055635],[1.9924363],[22.45894]
649,83.67317199707031,50.532602310180664,[4.384371516003847],[2.4061427],[22.47089]
650,103.89683532714844,50.389883041381836,[3.833458780287521],[2.0089157],[19.525723]
651,123.36943817138672,50.222585678100586,[3.517707580412455],[1.8249145],[18.289064]
652,99.43872833251953,50.10356903076172,[4.024318198840411],[2.3184938],[26.514238]
653,94.77136993408203,49.96470260620117,[3.785299052739687],[1.8641521],[13.352418]
654,97.24442291259766,49.853515625,[4.06399477989822],[2.2680104],[25.168081]
655,98.01512145996094,49.71062469482422,[3.8280544880357557],[1.9965508],[19.704206]
656,95.28826904296875,49.598445892333984,[3.8287561279127647],[2.055256],[19.444859]
657,106.94037628173828,49.44656944274902,[3.66452360652658],[1.7301848],[10.70136]
658,105.20938110351562,49.31146240234375,[3.912252356516896],[2.074153],[19.019777]
659,109.88301086425781,49.15415954589844,[3.55900658021646],[1.762283],[15.491649]
660,113.82975769042969,49.00432586669922,[3.643096852728561],[1.9062783],[14.783938]
661,125.94855499267578,48.85325050354004,[3.7263728048943916],[1.9243084],[18.521196]
662,90.37901306152344,48.73215675354004,[3.989954857200439],[2.1931386],[25.971275]
663,110.34913635253906,48.59261703491211,[3.74372824738221],[1.8782797],[14.916173]
664,104.14714813232422,48.46407699584961,[3.885961402733239],[2.0331948],[17.555817]
665,105.4170913696289,48.35667037963867,[4.038818344685008],[2.0642276],[20.346132]
666,106.5105972290039,48.23183059692383,[3.8701105564373623],[2.0064952],[18.810526]
667,113.40557861328125,48.08967208862305,[3.7328506664809664],[1.9343837],[20.48204]
668,107.9281005859375,48.01937294006348,[4.167816480735313],[2.3244727],[27.93912]
669,100.5067138671875,47.906856536865234,[3.808313352416785],[2.1329873],[24.853247]
670,99.7169418334961,47.77367401123047,[3.5352993951634133],[1.8567032],[16.338991]
671,96.807373046875,47.629154205322266,[3.742802713068635],[1.9161695],[21.005928]
672,97.72996520996094,47.489797592163086,[3.5249134316094777],[1.8699242],[16.50645]
673,130.30227661132812,47.32904624938965,[3.629189474525381],[1.8735226],[16.307804]
674,131.39492797851562,47.201622009277344,[3.7682359866426083],[2.0161796],[16.931587]
675,115.16255187988281,47.0882453918457,[3.8288052956116325],[2.055762],[19.198112]
676,144.4766082763672,46.95321559906006,[3.5912595681033603],[1.8550544],[14.9091]
677,101.43553924560547,46.83238410949707,[3.8650111570375905],[2.1242805],[25.332212]
678,100.44746398925781,46.72149848937988,[3.669039620342478],[1.9893802],[21.818743]
679,115.76319885253906,46.614505767822266,[3.776367694892343],[2.1161113],[24.655954]
680,121.1540756225586,46.478158950805664,[3.5720000111314887],[1.8762707],[15.129106]
681,121.77241516113281,46.34352207183838,[3.599007647050727],[1.8135849],[14.614481]
