,2014/15_0,2015/16_0,2016/17_0,2017/18_0,2014/15_1,2015/16_1,2016/17_1,2017/18_1,2014/15_2,2015/16_2,2016/17_2,2017/18_2,2014/15_3,2015/16_3,2016/17_3,2017/18_3,2014/15_4,2015/16_4,2016/17_4,2017/18_4,2014/15_5,2015/16_5,2016/17_5,2017/18_5,2014/15_6,2015/16_6,2016/17_6,2017/18_6,2014/15_7,2015/16_7,2016/17_7,2017/18_7,2014/15_8,2015/16_8,2016/17_8,2017/18_8,2014/15_9,2015/16_9,2016/17_9,2017/18_9
MAE,2.020181446664526,2.588692094134858,1.3654261985960088,3.7781526902877443,1.9855905265787759,2.55434111189659,1.4972682587842467,3.746880640238473,2.01381205792619,2.5394359112356697,1.3960458951782277,3.82635128470638,2.0110360734357737,2.5641163162936857,1.4951284535013127,3.7135213071264244,2.027789441855571,2.555679768018596,1.4364650496077458,3.7727352078347773,1.9783286928784158,2.578225126320733,1.4790280998655325,3.783286027301403,2.026195420395136,2.5814671317321936,1.5106747235048774,3.748187142631247,1.9946810971224265,2.572450664700837,1.4871669038646012,3.8174477242282325,2.001803144874037,2.5651969785305218,1.5161604631530063,3.759728093761326,2.0216895832262916,2.5649277332199225,1.3517629971704626,3.769633345925584
RMSE,3.1389236820543633,4.032522516350153,1.6991274047051736,6.864695062277678,3.094526587260692,3.922143882279657,1.8190622022829281,6.914796405736308,3.055818366445388,3.8253027143347693,1.726166856281516,6.991127675134092,2.8931944392542235,3.9305506889934674,1.8331564086821888,6.9230001561729,2.987175625348925,3.9074776618193563,1.7797004167235086,7.044260407344142,2.9705820299019448,3.9929299268781615,1.815227105960794,6.9317468981554,2.9597280630058496,3.8746056876428754,1.8346121054351807,6.839950980314154,3.0178246769586794,3.996201213979047,1.819237694455398,7.007215313514328,2.9520217639733057,3.875661410561453,1.8431242754712487,6.968283885442767,2.8898363390918114,3.8780290238689137,1.6746023998309385,6.975725369775497
R,0.9255915494710149,0.8923611434307491,0.9508668436192573,0.966124398003812,0.9265456934784541,0.8917579759960049,0.9514355821495847,0.9670231117548693,0.9269922648869511,0.8911920958828816,0.95118485835654,0.9672753329773042,0.9250317755147021,0.8919365508501783,0.9511228209385346,0.966322009970811,0.9239066916411607,0.8902813866759839,0.950670239671195,0.9666988974922396,0.9259273902117222,0.8912552009506403,0.9505316031659745,0.9664830092528045,0.9236333298527659,0.8915860889136129,0.9521668908386607,0.96603731777536,0.9231483984682455,0.8941480521538874,0.9518717436588663,0.9669128266543235,0.9238649525778623,0.8909207004371491,0.9515178277568395,0.9672020432354433,0.9230870303393267,0.8908484116199967,0.9507226323394061,0.9662460718157255
