,loss,mae,mse,rmse,pearson,val_loss,val_mae,val_mse,val_rmse,val_pearson
0,5.413095064504657,5.413093566894531,402.84173583984375,10.736778259277344,0.6181858777999878,5.746733445990576,5.74673318862915,51.57795333862305,5.875081539154053,0.12129629403352737
1,3.8298583448247516,3.829857110977173,114.07862091064453,7.77089786529541,0.7588520646095276,4.533863569530722,4.5338640213012695,46.2238883972168,4.592493057250977,0.13063684105873108
2,3.321269298175491,3.321270704269409,98.66486358642578,7.126484394073486,0.8200932145118713,7.23041233853118,7.230412006378174,82.23614501953125,7.413498401641846,0.1336408406496048
3,3.0032621405371485,3.003262758255005,83.61111450195312,6.282299041748047,0.8642735481262207,4.466167073380457,4.466167449951172,45.85415267944336,4.629767417907715,0.17496240139007568
4,2.9029628716010105,2.9029624462127686,240.73509216308594,6.531859397888184,0.8845040202140808,2.276118828172553,2.2761189937591553,12.241141319274902,2.3928120136260986,0.06875012814998627
5,2.5846571745622366,2.5846571922302246,69.92926025390625,5.461222171783447,0.8910415172576904,2.383539938273495,2.383539915084839,10.168110847473145,2.527312994003296,0.11580979079008102
6,2.4206104663025165,2.420609951019287,58.34195327758789,5.115593910217285,0.9127928614616394,2.6665239321858913,2.6665244102478027,18.093095779418945,2.793030023574829,0.09225861728191376
7,2.21208861527296,2.2120888233184814,54.50517654418945,4.827054977416992,0.9219751358032227,1.836661655608922,1.836661696434021,7.963303089141846,2.0444183349609375,0.10986850410699844
8,2.037729058701099,2.0377299785614014,39.893795013427734,4.346696853637695,0.9380680918693542,2.4248260213495936,2.424826145172119,16.779733657836914,2.5483946800231934,0.04526234790682793
9,1.9878610772223662,1.9878613948822021,45.2650032043457,4.212962627410889,0.9486032724380493,2.4748441109918566,2.474844217300415,11.706296920776367,2.727318048477173,0.14152343571186066
10,1.7573543742336302,1.7573541402816772,23.6533203125,3.4972307682037354,0.9541217088699341,3.2156260174431215,3.2156262397766113,27.56596565246582,3.351874589920044,-0.019407186657190323
11,1.7526166315314309,1.7526164054870605,29.509910583496094,3.595038652420044,0.9653518199920654,2.8944506686027736,2.8944506645202637,15.599392890930176,3.0739145278930664,0.1082170307636261
12,1.60767445457071,1.6076741218566895,22.77115821838379,3.276714563369751,0.9669406414031982,2.9531959294456325,2.9531962871551514,24.9056339263916,3.0756843090057373,-0.04309755191206932
13,1.6928464733756916,1.6928459405899048,124.50331115722656,3.6320481300354004,0.9679401516914368,3.844232162057537,3.844231605529785,31.152536392211914,4.085322856903076,0.13895700871944427
14,1.4931262087199941,1.4931265115737915,19.4543399810791,2.997286081314087,0.970542848110199,2.2894212607651543,2.2894210815429688,13.52750015258789,2.434372901916504,0.05143561214208603
15,1.3861838198356617,1.3861838579177856,16.00098991394043,2.733675718307495,0.9780365228652954,2.31274235387371,2.3127424716949463,12.67916202545166,2.4849534034729004,0.11114544421434402
16,1.3009667097529602,1.300966739654541,12.462639808654785,2.499682664871216,0.9809032678604126,2.078500088375725,2.078500270843506,10.079339027404785,2.295628309249878,0.07355542480945587
17,1.276500715399298,1.2765007019042969,12.446249008178711,2.440960168838501,0.9786873459815979,2.108733420625125,2.1087334156036377,10.302759170532227,2.32707142829895,0.06626249849796295
18,1.2438666331347843,1.2438664436340332,14.012051582336426,2.5158145427703857,0.9827366471290588,2.592516356706619,2.5925164222717285,17.086444854736328,2.806804895401001,0.07559790462255478
19,1.1821029096585394,1.182103157043457,13.26008415222168,2.344102621078491,0.9826149344444275,2.316592348928321,2.316592216491699,14.509712219238281,2.482079029083252,0.02946942299604416
