,loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
0,89.6959174773555,4.579794883728027,89.69593811035156,8.43470573425293,14.837481898477632,3.4035110473632812,14.837482452392578,3.633321762084961
1,51.08631702057961,3.7141144275665283,51.08631134033203,6.580346584320068,8.255319936961344,2.025383710861206,8.255319595336914,2.2996981143951416
2,37.75692519709205,3.245457649230957,37.75693130493164,5.641260147094727,14.80668512223518,2.4815595149993896,14.806684494018555,2.8950464725494385
3,29.654819941820968,2.9442620277404785,29.654827117919922,5.043336868286133,9.219205862202056,2.2620701789855957,9.219205856323242,2.622999429702759
4,23.65311814375428,2.7130115032196045,23.65311622619629,4.565039157867432,5.581685717465127,1.7150969505310059,5.581685543060303,2.0353195667266846
5,19.274280104168717,2.539822578430176,19.27427864074707,4.159932613372803,4.669530580958275,1.6297361850738525,4.669530391693115,1.8887819051742554
6,16.176977550593072,2.3614227771759033,16.17697525024414,3.7875452041625977,6.246666824654357,1.691606879234314,6.246666431427002,2.0633082389831543
7,14.625359106904613,2.2923386096954346,14.625358581542969,3.612682819366455,4.191759123540905,1.5308609008789062,4.1917595863342285,1.7940109968185425
8,12.874540582652056,2.222935199737549,12.874539375305176,3.442779064178467,14.615045937446698,2.7179367542266846,14.615044593811035,3.153954029083252
9,11.467135374612111,2.1114444732666016,11.467137336730957,3.2331008911132812,4.644000551165783,1.459404706954956,4.644001007080078,1.7422797679901123
10,10.916238966156314,2.0781333446502686,10.916237831115723,3.172017812728882,4.4600373013378825,1.4958628416061401,4.4600372314453125,1.7530615329742432
11,9.744177442473788,2.0049915313720703,9.744182586669922,3.0107545852661133,5.413820349190333,1.7339149713516235,5.413820266723633,2.0450148582458496
12,8.93738083370987,1.9279046058654785,8.937379837036133,2.8788297176361084,4.792310758486186,1.5444210767745972,4.79231071472168,1.813912034034729
13,8.295754423069413,1.8559330701828003,8.295750617980957,2.771728992462158,4.508936306772983,1.449159026145935,4.508936405181885,1.7170227766036987
